Tranc_YearMonth,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price
2020-03,4 ROOM,49,WHAMPOA STH,01 TO 03,87,Improved,1974,290000
2020-03,5 ROOM,53,GEYLANG BAHRU,16 TO 18,120,Standard,1974,535000
2020-03,3 ROOM,2,HOLLAND AVE,07 TO 09,65,Improved,1974,350000
2020-03,3 ROOM,2,HOLLAND AVE,04 TO 06,65,Improved,1974,313000
2020-03,3 ROOM,4,HOLLAND CL,04 TO 06,65,Improved,1974,356000
2020-03,3 ROOM,6,HOLLAND CL,01 TO 03,65,Improved,1974,372000
2020-03,3 ROOM,4,HOLLAND CL,19 TO 21,65,Improved,1974,425000
2020-03,3 ROOM,2,MARSILING DR,07 TO 09,65,Improved,1974,215000
2020-03,5 ROOM,34,CHAI CHEE AVE,07 TO 09,117,Standard,1975,520000
2020-03,1 ROOM,7,TELOK BLANGAH CRES,01 TO 03,31,Improved,1975,160000
2020-03,1 ROOM,7,TELOK BLANGAH CRES,01 TO 03,31,Improved,1975,165000
2020-03,3 ROOM,136,JLN BT MERAH,07 TO 09,59,Improved,1975,270000
2020-03,3 ROOM,16,TELOK BLANGAH CRES,07 TO 09,65,Improved,1975,208000
2020-03,3 ROOM,18,TELOK BLANGAH CRES,13 TO 15,76,Improved,1975,350000
2020-03,3 ROOM,16,TELOK BLANGAH CRES,07 TO 09,65,Improved,1975,263800
2020-03,4 ROOM,24,TELOK BLANGAH CRES,10 TO 12,82,Improved,1975,403888
2020-03,4 ROOM,24,TELOK BLANGAH CRES,10 TO 12,82,Improved,1975,369000
2020-03,3 ROOM,95,ALJUNIED CRES,04 TO 06,65,Improved,1975,275000
2020-03,4 ROOM,44,SIMS DR,13 TO 15,89,Improved,1975,380000
2020-03,3 ROOM,2,HOUGANG AVE 3,04 TO 06,59,Improved,1975,215000
2020-03,3 ROOM,185,BOON LAY AVE,04 TO 06,59,Improved,1975,178000
2020-03,3 ROOM,185,BOON LAY AVE,10 TO 12,59,Improved,1975,215000
2020-03,3 ROOM,34,MARINE CRES,07 TO 09,59,Improved,1975,290000
2020-03,3 ROOM,46,MARINE CRES,10 TO 12,65,Improved,1975,330000
2020-03,3 ROOM,47,MARINE CRES,07 TO 09,65,Improved,1975,340000
2020-03,3 ROOM,33,MARINE CRES,13 TO 15,65,Improved,1975,380000
2020-03,3 ROOM,30,MARINE CRES,13 TO 15,65,Improved,1975,378000
2020-03,4 ROOM,18,MARINE TER,04 TO 06,88,Improved,1975,478000
2020-03,3 ROOM,12,HOLLAND AVE,10 TO 12,65,Improved,1975,430000
2020-03,5 ROOM,21,HOLLAND DR,07 TO 09,117,Standard,1975,760000
2020-03,4 ROOM,214,LOR 8 TOA PAYOH,16 TO 18,82,Improved,1975,328000
2020-03,5 ROOM,215,LOR 8 TOA PAYOH,19 TO 21,114,Standard,1975,480000
2020-03,3 ROOM,2,BEDOK STH AVE 1,07 TO 09,65,Improved,1976,258000
2020-03,3 ROOM,4,BEDOK STH AVE 1,04 TO 06,65,Improved,1976,243000
2020-03,3 ROOM,44,TELOK BLANGAH DR,07 TO 09,65,Improved,1976,270000
2020-03,3 ROOM,31,TELOK BLANGAH RISE,10 TO 12,59,Improved,1976,295000
2020-03,4 ROOM,56,TELOK BLANGAH HTS,07 TO 09,91,New Generation,1976,438000
2020-03,4 ROOM,40,TELOK BLANGAH RISE,04 TO 06,82,Improved,1976,365000
2020-03,4 ROOM,34,TELOK BLANGAH WAY,13 TO 15,82,Improved,1976,407000
2020-03,4 ROOM,34,TELOK BLANGAH WAY,04 TO 06,82,Improved,1976,360000
2020-03,5 ROOM,113,DEPOT RD,13 TO 15,119,Standard,1976,550000
2020-03,3 ROOM,209,BOON LAY PL,07 TO 09,65,Improved,1976,220500
2020-03,3 ROOM,208,BOON LAY PL,22 TO 24,74,Improved,1976,235000
2020-03,5 ROOM,204,BOON LAY DR,04 TO 06,120,Standard,1976,360000
2020-03,5 ROOM,199,BOON LAY DR,10 TO 12,121,Standard,1976,380000
2020-03,3 ROOM,65,MARINE DR,10 TO 12,76,Improved,1976,485000
2020-03,4 ROOM,63,MARINE DR,01 TO 03,87,Improved,1976,495000
2020-03,3 ROOM,21,DOVER CRES,07 TO 09,65,Improved,1976,295000
2020-03,3 ROOM,1,GHIM MOH RD,07 TO 09,65,Improved,1976,285000
2020-03,3 ROOM,2,GHIM MOH RD,07 TO 09,65,Improved,1976,290000
2020-03,3 ROOM,5,GHIM MOH RD,07 TO 09,65,Improved,1976,300000
2020-03,3 ROOM,231,LOR 8 TOA PAYOH,10 TO 12,65,Improved,1976,228000
2020-03,3 ROOM,225,LOR 8 TOA PAYOH,04 TO 06,65,Improved,1976,225000
2020-03,4 ROOM,222,LOR 8 TOA PAYOH,16 TO 18,82,Improved,1976,328000
2020-03,3 ROOM,13,MARSILING LANE,04 TO 06,76,Improved,1976,230000
2020-03,4 ROOM,7,MARSILING DR,07 TO 09,90,Improved,1976,238000
2020-03,4 ROOM,8,MARSILING DR,01 TO 03,90,Improved,1976,218000
2020-04,3 ROOM,62,CIRCUIT RD,01 TO 03,67,Standard,1967,245000
2020-04,3 ROOM,5,UPP ALJUNIED LANE,07 TO 09,57,Standard,1968,215000
2020-04,3 ROOM,5,UPP ALJUNIED LANE,01 TO 03,57,Standard,1968,190000
2020-04,3 ROOM,67,CIRCUIT RD,07 TO 09,61,Standard,1969,213000
2020-04,3 ROOM,2,LOR 7 TOA PAYOH,01 TO 03,66,Improved,1969,208000
2020-04,3 ROOM,12,TAMAN HO SWEE,07 TO 09,54,Standard,1970,267000
2020-04,3 ROOM,96,LOR 3 TOA PAYOH,04 TO 06,68,Improved,1970,258000
2020-04,3 ROOM,96,LOR 3 TOA PAYOH,10 TO 12,68,Improved,1970,238000
2020-04,3 ROOM,45,CIRCUIT RD,10 TO 12,52,Standard,1971,202000
2020-04,3 ROOM,43,CIRCUIT RD,07 TO 09,52,Standard,1971,215000
2020-04,3 ROOM,128,BT MERAH VIEW,07 TO 09,65,Improved,1973,300000
2020-04,3 ROOM,69,LOR 4 TOA PAYOH,07 TO 09,62,Standard,1973,220000
2020-04,3 ROOM,205,TOA PAYOH NTH,07 TO 09,65,Improved,1973,260000
2020-04,3 ROOM,3,QUEEN'S RD,07 TO 09,76,Improved,1974,400000
2020-04,3 ROOM,75,WHAMPOA DR,04 TO 06,76,Improved,1974,225000
2020-04,3 ROOM,8,HOLLAND AVE,04 TO 06,59,Improved,1974,260000
2020-04,3 ROOM,9,HOLLAND AVE,10 TO 12,65,Improved,1974,388000
2020-04,3 ROOM,30,MARINE CRES,13 TO 15,76,Improved,1975,458000
2020-04,3 ROOM,19,MARINE TER,04 TO 06,76,Improved,1975,350000
2020-04,3 ROOM,18,BEDOK STH RD,13 TO 15,73,Improved,1976,300000
2020-04,5 ROOM,39,TELOK BLANGAH RISE,04 TO 06,117,Standard,1976,570000
2020-04,3 ROOM,4,HAIG RD,10 TO 12,65,Improved,1976,308000
2020-04,5 ROOM,9,MARSILING DR,04 TO 06,120,Standard,1976,285000
2020-05,3 ROOM,109,C'WEALTH CRES,04 TO 06,60,Standard,1969,250000
2020-05,2 ROOM,48,LOWER DELTA RD,01 TO 03,47,Standard,1970,170000
2020-05,3 ROOM,166,STIRLING RD,07 TO 09,60,Improved,1970,240000
2020-05,3 ROOM,96,LOR 3 TOA PAYOH,13 TO 15,78,Improved,1970,318000
2020-05,3 ROOM,35,JLN BAHAGIA,07 TO 09,56,Standard,1971,220000
2020-05,2 ROOM,161,LOR 1 TOA PAYOH,10 TO 12,40,Improved,1972,200000
2020-05,3 ROOM,85B,LOR 4 TOA PAYOH,16 TO 18,68,Improved,1972,268000
2020-05,3 ROOM,195,KIM KEAT AVE,10 TO 12,66,Improved,1973,211000
2020-05,3 ROOM,82,WHAMPOA DR,13 TO 15,66,Improved,1974,280000
2020-05,3 ROOM,8,HOLLAND AVE,13 TO 15,67,Improved,1974,313000
2020-05,4 ROOM,8,HOLLAND AVE,13 TO 15,82,Improved,1974,510000
2020-05,1 ROOM,7,TELOK BLANGAH CRES,10 TO 12,31,Improved,1975,165000
2020-05,3 ROOM,34,UPP CROSS ST,13 TO 15,65,Improved,1975,350000
2020-05,5 ROOM,27,MARINE CRES,10 TO 12,123,Standard,1975,760000
2020-05,3 ROOM,3,DOVER RD,04 TO 06,65,Improved,1975,298000
2020-05,3 ROOM,3,BEDOK STH AVE 1,07 TO 09,59,Improved,1976,245000
2020-05,5 ROOM,113,DEPOT RD,04 TO 06,119,Standard,1976,502000
2020-05,3 ROOM,8,EMPRESS RD,10 TO 12,65,Improved,1976,395000
2020-05,5 ROOM,38,UPP BOON KENG RD,04 TO 06,117,Standard,1976,482000
2020-05,3 ROOM,13,MARSILING LANE,13 TO 15,65,Improved,1976,235000
2020-06,2 ROOM,28,JLN BT MERAH,01 TO 03,47,Standard,1967,180000
2020-06,3 ROOM,28,HOY FATT RD,07 TO 09,60,Standard,1967,200000
2020-06,3 ROOM,23,BALAM RD,01 TO 03,60,Standard,1967,188000
2020-06,3 ROOM,24,BALAM RD,01 TO 03,60,Standard,1967,200000
2020-06,3 ROOM,24,BALAM RD,04 TO 06,60,Standard,1967,210000
2020-06,3 ROOM,64,CIRCUIT RD,07 TO 09,59,Standard,1967,220000
2020-06,3 ROOM,85,C'WEALTH CL,04 TO 06,58,Standard,1967,221000
2020-06,3 ROOM,82,C'WEALTH CL,13 TO 15,60,Standard,1967,280000
2020-06,3 ROOM,114,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1967,225000
2020-06,3 ROOM,119,LOR 1 TOA PAYOH,07 TO 09,65,Improved,1968,250000
2020-06,3 ROOM,118,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1968,340000
2020-06,3 ROOM,117,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1968,255000
2020-06,3 ROOM,53,LOR 5 TOA PAYOH,01 TO 03,68,Improved,1968,216000
2020-06,3 ROOM,53,LOR 5 TOA PAYOH,13 TO 15,68,Improved,1968,238000
2020-06,3 ROOM,53,LOR 5 TOA PAYOH,19 TO 21,68,Improved,1968,230000
2020-06,3 ROOM,2,UPP ALJUNIED LANE,07 TO 09,57,Standard,1968,220000
2020-06,3 ROOM,37,JLN RUMAH TINGGI,04 TO 06,53,Standard,1969,225000
2020-06,3 ROOM,69,CIRCUIT RD,04 TO 06,56,Standard,1969,190000
2020-06,3 ROOM,47,CIRCUIT RD,01 TO 03,55,Standard,1969,205000
2020-06,3 ROOM,47,CIRCUIT RD,01 TO 03,55,Standard,1969,180000
2020-06,3 ROOM,61,CIRCUIT RD,01 TO 03,61,Standard,1969,220000
2020-06,3 ROOM,47,CIRCUIT RD,07 TO 09,56,Standard,1969,203000
2020-06,3 ROOM,59,CIRCUIT RD,01 TO 03,60,Standard,1969,205000
2020-06,3 ROOM,49,CIRCUIT RD,07 TO 09,56,Standard,1969,225000
2020-06,3 ROOM,48,CIRCUIT RD,01 TO 03,60,Standard,1969,222000
2020-06,3 ROOM,3,JLN BATU,04 TO 06,60,Standard,1969,250000
2020-06,3 ROOM,112,C'WEALTH CRES,01 TO 03,60,Standard,1969,242000
2020-06,3 ROOM,70,LOR 4 TOA PAYOH,04 TO 06,64,Standard,1969,215000
2020-06,3 ROOM,47,LOR 6 TOA PAYOH,07 TO 09,58,Standard,1969,218000
2020-06,3 ROOM,3,LOR 7 TOA PAYOH,04 TO 06,68,Improved,1969,225000
2020-06,3 ROOM,107,JLN BT MERAH,04 TO 06,63,Standard,1970,234000
2020-06,3 ROOM,107,JLN BT MERAH,01 TO 03,63,Standard,1970,240000
2020-06,3 ROOM,12,TAMAN HO SWEE,04 TO 06,54,Standard,1970,245000
2020-06,3 ROOM,111,HO CHING RD,04 TO 06,68,Improved,1970,205000
2020-06,3 ROOM,154,MEI LING ST,13 TO 15,67,Improved,1970,320000
2020-06,3 ROOM,157,MEI LING ST,10 TO 12,69,Improved,1970,288000
2020-06,3 ROOM,160,MEI LING ST,07 TO 09,72,Improved,1970,345000
2020-06,3 ROOM,170,STIRLING RD,04 TO 06,60,Improved,1970,250000
2020-06,3 ROOM,109,LOR 1 TOA PAYOH,01 TO 03,66,Improved,1970,233000
2020-06,3 ROOM,12,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,212000
2020-06,2 ROOM,32,JLN BT HO SWEE,07 TO 09,48,Standard,1971,229000
2020-06,3 ROOM,40,BEO CRES,01 TO 03,59,Standard,1971,290000
2020-06,2 ROOM,10,JLN KUKOH,10 TO 12,53,Improved,1971,200000
2020-06,3 ROOM,8,JLN KUKOH,04 TO 06,76,Improved,1971,400000
2020-06,2 ROOM,39,CIRCUIT RD,01 TO 03,44,Standard,1971,190000
2020-06,3 ROOM,38,CIRCUIT RD,04 TO 06,60,Standard,1971,215000
2020-06,3 ROOM,39,CIRCUIT RD,07 TO 09,57,Standard,1971,210000
2020-06,3 ROOM,114,HO CHING RD,01 TO 03,67,Improved,1971,215000
2020-06,3 ROOM,114,HO CHING RD,01 TO 03,67,Improved,1971,200000
2020-06,3 ROOM,28,JLN BAHAGIA,04 TO 06,56,Standard,1971,205000
2020-06,3 ROOM,35,JLN BAHAGIA,07 TO 09,56,Standard,1971,195000
2020-06,3 ROOM,17,LOR 7 TOA PAYOH,10 TO 12,67,Improved,1971,255000
2020-06,3 ROOM,26,TOA PAYOH EAST,01 TO 03,67,Improved,1971,235000
2020-06,3 ROOM,20,CHAI CHEE RD,01 TO 03,65,Improved,1972,245000
2020-06,3 ROOM,37,CIRCUIT RD,10 TO 12,58,Standard,1972,211000
2020-06,3 ROOM,30,BENDEMEER RD,04 TO 06,68,Improved,1972,309000
2020-06,3 ROOM,34,WHAMPOA WEST,01 TO 03,68,Improved,1972,308000
2020-06,3 ROOM,158,LOR 1 TOA PAYOH,07 TO 09,65,Improved,1972,300000
2020-06,3 ROOM,174,LOR 1 TOA PAYOH,10 TO 12,65,Improved,1972,235000
2020-06,3 ROOM,22,SIN MING RD,10 TO 12,67,Improved,1973,216000
2020-06,3 ROOM,23,SIN MING RD,10 TO 12,65,Improved,1973,250000
2020-06,3 ROOM,129,BT MERAH VIEW,04 TO 06,76,Improved,1973,320000
2020-06,3 ROOM,128,BT MERAH VIEW,07 TO 09,76,Improved,1973,350000
2020-06,3 ROOM,129,BT MERAH VIEW,13 TO 15,65,Improved,1973,318000
2020-06,3 ROOM,50,MOH GUAN TER,04 TO 06,88,Standard,1973,580000
2020-06,3 ROOM,46,SENG POH RD,01 TO 03,88,Standard,1973,625000
2020-06,3 ROOM,77,LOR LIMAU,04 TO 06,59,Improved,1973,210000
2020-06,3 ROOM,207,TOA PAYOH NTH,10 TO 12,65,Improved,1973,260000
2020-06,3 ROOM,205,TOA PAYOH NTH,01 TO 03,65,Improved,1973,256000
2020-06,4 ROOM,209,TOA PAYOH NTH,13 TO 15,81,Improved,1973,370000
2020-06,3 ROOM,26,NEW UPP CHANGI RD,01 TO 03,66,Improved,1974,235000
2020-06,3 ROOM,37,LIM LIAK ST,04 TO 06,88,Standard,1974,580000
2020-06,4 ROOM,3,QUEEN'S RD,07 TO 09,91,Improved,1974,510000
2020-06,4 ROOM,2,QUEEN'S RD,07 TO 09,89,Improved,1974,545000
2020-06,3 ROOM,9,SELEGIE RD,07 TO 09,58,Standard,1974,368000
2020-06,3 ROOM,57,GEYLANG BAHRU,07 TO 09,65,Improved,1974,268000
2020-06,3 ROOM,64,KALLANG BAHRU,07 TO 09,65,Improved,1974,280000
2020-06,3 ROOM,64,KALLANG BAHRU,13 TO 15,65,Improved,1974,268000
2020-06,3 ROOM,86,WHAMPOA DR,10 TO 12,66,Improved,1974,265000
2020-06,3 ROOM,75,WHAMPOA DR,07 TO 09,65,Improved,1974,250000
2020-06,4 ROOM,22,BOON KENG RD,01 TO 03,88,Improved,1974,453000
2020-06,4 ROOM,99,WHAMPOA DR,07 TO 09,91,Improved,1974,350000
2020-06,4 ROOM,101,WHAMPOA DR,07 TO 09,91,Improved,1974,340000
2020-06,4 ROOM,96,WHAMPOA DR,16 TO 18,91,Improved,1974,350000
2020-06,4 ROOM,100,WHAMPOA DR,13 TO 15,91,Improved,1974,320000
2020-06,5 ROOM,56,GEYLANG BAHRU,19 TO 21,117,Standard,1974,578000
2020-06,5 ROOM,54,GEYLANG BAHRU,16 TO 18,117,Standard,1974,550000
2020-06,3 ROOM,9,HOLLAND AVE,19 TO 21,65,Improved,1974,360000
2020-06,4 ROOM,5,MARSILING DR,16 TO 18,90,Improved,1974,252000
2020-06,4 ROOM,35,CHAI CHEE AVE,10 TO 12,82,Improved,1975,375000
2020-06,1 ROOM,7,TELOK BLANGAH CRES,01 TO 03,31,Improved,1975,205000
2020-06,1 ROOM,7,TELOK BLANGAH CRES,04 TO 06,31,Improved,1975,180000
2020-06,3 ROOM,105,HENDERSON CRES,19 TO 21,65,Improved,1975,300000
2020-06,3 ROOM,132,JLN BT MERAH,04 TO 06,59,Improved,1975,245000
2020-06,3 ROOM,2,JLN BT MERAH,07 TO 09,63,Improved,1975,274000
2020-06,3 ROOM,20,TELOK BLANGAH CRES,16 TO 18,76,Improved,1975,335000
2020-06,3 ROOM,18,TELOK BLANGAH CRES,10 TO 12,76,Improved,1975,360000
2020-06,3 ROOM,97,ALJUNIED CRES,04 TO 06,65,Improved,1975,270000
2020-06,4 ROOM,44,SIMS DR,16 TO 18,89,Improved,1975,416600
2020-06,4 ROOM,44,SIMS DR,04 TO 06,88,Improved,1975,375000
2020-06,3 ROOM,1,HOUGANG AVE 3,01 TO 03,59,Improved,1975,219000
2020-06,3 ROOM,2,HOUGANG AVE 3,10 TO 12,59,Improved,1975,220000
2020-06,3 ROOM,2,HOUGANG AVE 3,10 TO 12,59,Improved,1975,222000
2020-06,4 ROOM,15,HOUGANG AVE 3,07 TO 09,82,Improved,1975,312000
2020-06,3 ROOM,186,BOON LAY AVE,01 TO 03,59,Improved,1975,210000
2020-06,3 ROOM,186,BOON LAY AVE,04 TO 06,59,Improved,1975,215000
2020-06,3 ROOM,16,UPP BOON KENG RD,04 TO 06,65,Improved,1975,330000
2020-06,3 ROOM,33,MARINE CRES,16 TO 18,65,Improved,1975,411000
2020-06,3 ROOM,47,MARINE CRES,07 TO 09,65,Improved,1975,280000
2020-06,3 ROOM,33,MARINE CRES,10 TO 12,65,Improved,1975,360000
2020-06,3 ROOM,33,MARINE CRES,13 TO 15,76,Improved,1975,485000
2020-06,4 ROOM,20,MARINE TER,07 TO 09,88,Improved,1975,465000
2020-06,5 ROOM,27,MARINE CRES,10 TO 12,126,Standard,1975,760000
2020-06,5 ROOM,1,MARINE TER,07 TO 09,120,Standard,1975,700000
2020-06,5 ROOM,12,MARINE TER,04 TO 06,120,Standard,1975,650000
2020-06,3 ROOM,1,DOVER RD,04 TO 06,65,Improved,1975,300000
2020-06,3 ROOM,2,DOVER RD,10 TO 12,65,Improved,1975,292000
2020-06,3 ROOM,3,DOVER RD,04 TO 06,65,Improved,1975,288000
2020-06,3 ROOM,12,HOLLAND AVE,16 TO 18,65,Improved,1975,420000
2020-06,3 ROOM,42,HOLLAND DR,01 TO 03,59,Improved,1975,345000
2020-06,3 ROOM,11,HOLLAND DR,19 TO 21,73,Improved,1975,418000
2020-06,3 ROOM,13,HOLLAND DR,04 TO 06,65,Improved,1975,296000
2020-06,4 ROOM,11,HOLLAND DR,01 TO 03,88,Improved,1975,455088
2020-06,4 ROOM,213,LOR 8 TOA PAYOH,16 TO 18,82,Improved,1975,348000
2020-06,5 ROOM,215,LOR 8 TOA PAYOH,19 TO 21,117,Standard,1975,510000
2020-06,3 ROOM,215,ANG MO KIO AVE 1,04 TO 06,73,New Generation,1976,272000
2020-06,3 ROOM,214,ANG MO KIO AVE 3,10 TO 12,82,New Generation,1976,310000
2020-06,3 ROOM,4,BEDOK STH AVE 1,01 TO 03,65,Improved,1976,253000
2020-06,3 ROOM,44,TELOK BLANGAH DR,07 TO 09,65,Improved,1976,308000
2020-06,3 ROOM,61,TELOK BLANGAH HTS,04 TO 06,67,New Generation,1976,352000
2020-06,3 ROOM,42,TELOK BLANGAH RISE,10 TO 12,59,Improved,1976,275000
2020-06,3 ROOM,42,TELOK BLANGAH RISE,07 TO 09,59,Improved,1976,270000
2020-06,3 ROOM,32,TELOK BLANGAH RISE,10 TO 12,70,Improved,1976,320000
2020-06,4 ROOM,129,KIM TIAN RD,16 TO 18,88,Improved,1976,495000
2020-06,4 ROOM,62,TELOK BLANGAH HTS,10 TO 12,98,New Generation,1976,485000
2020-06,5 ROOM,113,DEPOT RD,04 TO 06,114,Standard,1976,522000
2020-06,5 ROOM,49,TELOK BLANGAH DR,16 TO 18,123,Standard,1976,630000
2020-06,3 ROOM,8,EMPRESS RD,13 TO 15,65,Improved,1976,405000
2020-06,3 ROOM,3,HAIG RD,10 TO 12,65,Improved,1976,296000
2020-06,3 ROOM,4,HAIG RD,04 TO 06,65,Improved,1976,308000
2020-06,3 ROOM,10,HAIG RD,01 TO 03,65,Improved,1976,300000
2020-06,4 ROOM,8,HAIG RD,13 TO 15,92,New Generation,1976,480000
2020-06,4 ROOM,8,HAIG RD,10 TO 12,92,New Generation,1976,425000
2020-06,5 ROOM,6,HAIG RD,10 TO 12,118,Improved,1976,630000
2020-06,3 ROOM,209,BOON LAY PL,01 TO 03,65,Improved,1976,225000
2020-06,5 ROOM,199,BOON LAY DR,13 TO 15,121,Standard,1976,388000
2020-06,3 ROOM,10,GLOUCESTER RD,10 TO 12,67,New Generation,1976,365000
2020-06,3 ROOM,64,MARINE DR,10 TO 12,68,Improved,1976,375888
2020-06,4 ROOM,61,MARINE DR,10 TO 12,87,Improved,1976,540000
2020-06,3 ROOM,21,DOVER CRES,01 TO 03,65,Improved,1976,282500
2020-06,3 ROOM,2,GHIM MOH RD,04 TO 06,76,Improved,1976,363000
2020-06,3 ROOM,4,GHIM MOH RD,01 TO 03,65,Improved,1976,265000
2020-06,3 ROOM,6,GHIM MOH RD,10 TO 12,65,Improved,1976,298000
2020-06,5 ROOM,27,DOVER CRES,13 TO 15,125,Standard,1976,600000
2020-06,4 ROOM,227,LOR 8 TOA PAYOH,13 TO 15,82,Improved,1976,362888
2020-06,4 ROOM,221,LOR 8 TOA PAYOH,13 TO 15,82,Improved,1976,300000
2020-06,5 ROOM,223,LOR 8 TOA PAYOH,04 TO 06,117,Standard,1976,475000
2020-06,5 ROOM,229,LOR 8 TOA PAYOH,19 TO 21,117,Standard,1976,515000
2020-06,5 ROOM,230,LOR 8 TOA PAYOH,22 TO 24,119,Standard,1976,528000
2020-06,3 ROOM,15,MARSILING LANE,04 TO 06,76,Improved,1976,245000
2020-06,3 ROOM,15,MARSILING LANE,01 TO 03,65,Improved,1976,199000
2020-07,3 ROOM,20,BALAM RD,01 TO 03,60.3,Standard,1967,202000
2020-07,3 ROOM,24,BALAM RD,01 TO 03,60,Standard,1967,207000
2020-07,3 ROOM,19,BALAM RD,01 TO 03,60.3,Standard,1967,200000
2020-07,3 ROOM,24,BALAM RD,04 TO 06,60,Standard,1967,220000
2020-07,3 ROOM,24,BALAM RD,07 TO 09,60,Standard,1967,220000
2020-07,3 ROOM,19,BALAM RD,07 TO 09,60.3,Standard,1967,208000
2020-07,3 ROOM,82,C'WEALTH CL,04 TO 06,60,Standard,1967,232000
2020-07,3 ROOM,85,C'WEALTH CL,01 TO 03,58,Standard,1967,220000
2020-07,3 ROOM,82,C'WEALTH CL,13 TO 15,60,Standard,1967,270000
2020-07,3 ROOM,92,C'WEALTH DR,04 TO 06,60,Standard,1967,241000
2020-07,2 ROOM,54,LOR 5 TOA PAYOH,07 TO 09,43,Standard,1967,185000
2020-07,3 ROOM,61,LOR 5 TOA PAYOH,10 TO 12,65,Improved,1967,230000
2020-07,3 ROOM,55,STIRLING RD,01 TO 03,87,Terrace,1968,830000
2020-07,3 ROOM,119,LOR 1 TOA PAYOH,01 TO 03,65,Improved,1968,220000
2020-07,3 ROOM,53,LOR 5 TOA PAYOH,04 TO 06,68,Improved,1968,230000
2020-07,3 ROOM,53,LOR 5 TOA PAYOH,10 TO 12,68,Improved,1968,205000
2020-07,3 ROOM,5,UPP ALJUNIED LANE,01 TO 03,57,Standard,1968,208000
2020-07,3 ROOM,5,UPP ALJUNIED LANE,01 TO 03,57,Standard,1968,212000
2020-07,3 ROOM,4,UPP ALJUNIED LANE,07 TO 09,57,Standard,1968,225000
2020-07,3 ROOM,3,UPP ALJUNIED LANE,07 TO 09,57,Standard,1968,210000
2020-07,2 ROOM,72,CIRCUIT RD,10 TO 12,42,Standard,1969,160000
2020-07,3 ROOM,49,CIRCUIT RD,07 TO 09,56,Standard,1969,220000
2020-07,3 ROOM,57,CIRCUIT RD,04 TO 06,56,Standard,1969,192000
2020-07,3 ROOM,67,CIRCUIT RD,04 TO 06,61,Standard,1969,228000
2020-07,3 ROOM,68,CIRCUIT RD,07 TO 09,56,Standard,1969,212000
2020-07,3 ROOM,50,CIRCUIT RD,07 TO 09,56,Standard,1969,245000
2020-07,3 ROOM,93,JLN DUA,04 TO 06,62,Standard,1969,290000
2020-07,3 ROOM,93,JLN DUA,04 TO 06,62,Standard,1969,292000
2020-07,3 ROOM,5,JLN BATU,07 TO 09,60,Standard,1969,258000
2020-07,3 ROOM,112,C'WEALTH CRES,07 TO 09,60,Standard,1969,250000
2020-07,3 ROOM,112,C'WEALTH CRES,01 TO 03,60,Standard,1969,254000
2020-07,3 ROOM,47,LOR 6 TOA PAYOH,10 TO 12,67,Standard,1969,245000
2020-07,3 ROOM,1,LOR 7 TOA PAYOH,04 TO 06,67,Improved,1969,230000
2020-07,2 ROOM,48,LOWER DELTA RD,10 TO 12,43,Standard,1970,180000
2020-07,3 ROOM,12,TAMAN HO SWEE,01 TO 03,54,Standard,1970,230000
2020-07,3 ROOM,14,TAMAN HO SWEE,07 TO 09,54,Standard,1970,260000
2020-07,4 ROOM,102,HENDERSON CRES,01 TO 03,80,Standard,1970,365000
2020-07,2 ROOM,7,JLN BATU,07 TO 09,50,Standard,1970,195000
2020-07,3 ROOM,27,JLN BAHAGIA,01 TO 03,56,Standard,1970,191000
2020-07,3 ROOM,99,C'WEALTH CRES,07 TO 09,55,Standard,1970,250000
2020-07,3 ROOM,153,MEI LING ST,01 TO 03,67,Improved,1970,230000
2020-07,3 ROOM,171,STIRLING RD,04 TO 06,60,Improved,1970,215000
2020-07,3 ROOM,166,STIRLING RD,01 TO 03,60,Improved,1970,260000
2020-07,3 ROOM,164,STIRLING RD,10 TO 12,66,Improved,1970,300000
2020-07,4 ROOM,161,MEI LING ST,10 TO 12,85,Improved,1970,408000
2020-07,3 ROOM,124,LOR 1 TOA PAYOH,10 TO 12,67,Improved,1970,273000
2020-07,3 ROOM,108,LOR 1 TOA PAYOH,10 TO 12,66,Improved,1970,270000
2020-07,3 ROOM,116,LOR 2 TOA PAYOH,04 TO 06,62,Improved,1970,248000
2020-07,3 ROOM,9,LOR 7 TOA PAYOH,10 TO 12,66,Improved,1970,220000
2020-07,3 ROOM,20,LOR 7 TOA PAYOH,10 TO 12,67,Improved,1970,250000
2020-07,3 ROOM,9,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,235000
2020-07,3 ROOM,23,TOA PAYOH EAST,07 TO 09,67,Improved,1970,220000
2020-07,2 ROOM,10,JLN BT HO SWEE,01 TO 03,34,Standard,1971,205000
2020-07,3 ROOM,40,BEO CRES,01 TO 03,59,Standard,1971,250000
2020-07,3 ROOM,38,CIRCUIT RD,07 TO 09,60,Standard,1971,218000
2020-07,3 ROOM,35,CIRCUIT RD,13 TO 15,63.1,Standard,1971,205000
2020-07,3 ROOM,35,CIRCUIT RD,10 TO 12,63.1,Standard,1971,222888
