Tranc_YearMonth,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price
2013-03,3 ROOM,37,TANGLIN HALT RD,10 TO 12,56,Standard,1971,347000
2013-03,3 ROOM,157,LOR 1 TOA PAYOH,04 TO 06,67,Improved,1971,390000
2013-03,3 ROOM,157,LOR 1 TOA PAYOH,07 TO 09,77,Improved,1971,445000
2013-03,3 ROOM,19,CHAI CHEE RD,04 TO 06,65,Improved,1972,330000
2013-03,3 ROOM,91,PAYA LEBAR WAY,04 TO 06,58,Improved,1972,288000
2013-03,3 ROOM,93,PAYA LEBAR WAY,07 TO 09,58,Improved,1972,290000
2013-03,3 ROOM,91,PAYA LEBAR WAY,07 TO 09,58,Improved,1972,290000
2013-03,3 ROOM,93,PAYA LEBAR WAY,04 TO 06,58,Improved,1972,308000
2013-03,3 ROOM,37,CIRCUIT RD,01 TO 03,58,Standard,1972,315000
2013-03,3 ROOM,34,WHAMPOA WEST,01 TO 03,78,Improved,1972,412000
2013-03,4 ROOM,183,TOA PAYOH CTRL,04 TO 06,78,Improved,1972,550000
2013-03,3 ROOM,24,SIN MING RD,07 TO 09,65,Improved,1973,315000
2013-03,3 ROOM,22,SIN MING RD,10 TO 12,68,Improved,1973,350000
2013-03,3 ROOM,129,BT MERAH VIEW,01 TO 03,65,Improved,1973,386000
2013-03,3 ROOM,129,BT MERAH VIEW,19 TO 21,65,Improved,1973,420000
2013-03,3 ROOM,128,BT MERAH VIEW,13 TO 15,65,Improved,1973,440000
2013-03,3 ROOM,77,INDUS RD,04 TO 06,75,Improved,1973,445000
2013-03,3 ROOM,32,BALAM RD,10 TO 12,57,Standard,1973,316000
2013-03,3 ROOM,58,C'WEALTH DR,01 TO 03,53,Standard,1973,310000
2013-03,3 ROOM,58,C'WEALTH DR,04 TO 06,56,Standard,1973,329000
2013-03,3 ROOM,44,TANGLIN HALT RD,10 TO 12,56,Standard,1973,341000
2013-03,3 ROOM,42,TANGLIN HALT RD,10 TO 12,56,Standard,1973,358500
2013-03,4 ROOM,23B,QUEEN'S CL,04 TO 06,89,Improved,1973,540000
2013-03,3 ROOM,195,KIM KEAT AVE,10 TO 12,67,Improved,1973,299500
2013-03,3 ROOM,73,LOR 4 TOA PAYOH,07 TO 09,72,Standard,1973,355000
2013-03,3 ROOM,69,LOR 4 TOA PAYOH,04 TO 06,62,Standard,1973,358000
2013-03,5 ROOM,87,ZION RD,16 TO 18,117,Improved,1974,800000
2013-03,3 ROOM,121,YUAN CHING RD,01 TO 03,61,Improved,1974,302000
2013-03,3 ROOM,212,BOON LAY PL,07 TO 09,66,Improved,1974,305000
2013-03,3 ROOM,85,WHAMPOA DR,01 TO 03,65,Improved,1974,333000
2013-03,3 ROOM,63,KALLANG BAHRU,04 TO 06,65,Improved,1974,342000
2013-03,3 ROOM,63,KALLANG BAHRU,07 TO 09,65,Improved,1974,352000
2013-03,3 ROOM,57,GEYLANG BAHRU,16 TO 18,65,Improved,1974,358000
2013-03,3 ROOM,11,UPP BOON KENG RD,07 TO 09,65,Improved,1974,385000
2013-03,3 ROOM,11,UPP BOON KENG RD,10 TO 12,65,Improved,1974,398888
2013-03,3 ROOM,8,HOLLAND AVE,10 TO 12,59,Improved,1974,442000
2013-03,3 ROOM,6,HOLLAND CL,13 TO 15,65,Improved,1974,475000
2013-03,3 ROOM,6,HOLLAND CL,19 TO 21,65,Improved,1974,520000
2013-03,3 ROOM,6,TELOK BLANGAH CRES,10 TO 12,65,Improved,1975,368000
2013-03,3 ROOM,21,TELOK BLANGAH CRES,13 TO 15,65,Improved,1975,382000
2013-03,4 ROOM,106,HENDERSON CRES,01 TO 03,81,Improved,1975,478000
2013-03,3 ROOM,1,HOUGANG AVE 3,07 TO 09,70,Improved,1975,337000
2013-03,3 ROOM,186,BOON LAY AVE,01 TO 03,59,Improved,1975,280000
2013-03,3 ROOM,186,BOON LAY AVE,19 TO 21,59,Improved,1975,290000
2013-03,4 ROOM,17,BEACH RD,16 TO 18,77,Improved,1975,500000
2013-03,3 ROOM,5,MARINE TER,01 TO 03,65,Improved,1975,383000
2013-03,3 ROOM,46,MARINE CRES,04 TO 06,65,Improved,1975,405000
2013-03,3 ROOM,46,MARINE CRES,04 TO 06,65,Improved,1975,413800
2013-03,3 ROOM,57,MARINE TER,04 TO 06,65,Improved,1975,420000
2013-03,3 ROOM,33,MARINE CRES,07 TO 09,65,Improved,1975,463800
2013-03,4 ROOM,55,MARINE TER,10 TO 12,88,Improved,1975,600000
2013-03,5 ROOM,12,MARINE TER,01 TO 03,122,Standard,1975,778000
2013-03,3 ROOM,41,HOLLAND DR,04 TO 06,59,Improved,1975,409000
2013-03,3 ROOM,216,ANG MO KIO AVE 1,07 TO 09,73,New Generation,1976,410000
2013-03,3 ROOM,216,ANG MO KIO AVE 1,04 TO 06,88,New Generation,1976,441000
2013-03,3 ROOM,3,BEDOK STH AVE 1,10 TO 12,59,Improved,1976,346000
2013-03,3 ROOM,2,BEDOK STH AVE 1,04 TO 06,73,Improved,1976,383000
2013-03,3 ROOM,32,TELOK BLANGAH RISE,07 TO 09,59,Improved,1976,348000
2013-03,3 ROOM,38,TELOK BLANGAH RISE,04 TO 06,60,Improved,1976,363000
2013-03,3 ROOM,44,TELOK BLANGAH DR,07 TO 09,65,Improved,1976,383888
2013-03,3 ROOM,63,TELOK BLANGAH HTS,04 TO 06,73,New Generation,1976,438000
2013-03,4 ROOM,129,KIM TIAN RD,01 TO 03,88,Improved,1976,555000
2013-03,3 ROOM,9,HAIG RD,10 TO 12,59,Improved,1976,380000
2013-03,3 ROOM,9,HAIG RD,13 TO 15,70,Improved,1976,450000
2013-03,3 ROOM,211,BOON LAY PL,13 TO 15,74,Improved,1976,335000
2013-03,3 ROOM,10,GLOUCESTER RD,07 TO 09,67,New Generation,1976,463000
2013-03,3 ROOM,66,MARINE DR,01 TO 03,65,Improved,1976,420000
2013-03,3 ROOM,66,MARINE DR,04 TO 06,65,Improved,1976,430000
2013-03,4 ROOM,61,MARINE DR,01 TO 03,87,Improved,1976,558000
2013-03,4 ROOM,75,MARINE DR,04 TO 06,82,Improved,1976,580000
2013-03,3 ROOM,235,LOR 8 TOA PAYOH,04 TO 06,65,Improved,1976,370000
2013-03,4 ROOM,222,LOR 8 TOA PAYOH,04 TO 06,82,Improved,1976,390000
2013-03,3 ROOM,13,MARSILING LANE,01 TO 03,65,Improved,1976,302000
2013-03,5 ROOM,11,MARSILING DR,19 TO 21,123,Standard,1976,455000
2013-04,3 ROOM,37,TEBAN GDNS RD,04 TO 06,67,Improved,1966,311000
2013-04,2 ROOM,63,CIRCUIT RD,07 TO 09,45,Standard,1967,255000
2013-04,2 ROOM,62,CIRCUIT RD,07 TO 09,45,Standard,1967,267000
2013-04,3 ROOM,62,CIRCUIT RD,01 TO 03,55,Standard,1967,295000
2013-04,3 ROOM,20,BALAM RD,01 TO 03,60,Standard,1967,303000
2013-04,3 ROOM,22,BALAM RD,07 TO 09,60,Standard,1967,331000
2013-04,3 ROOM,90,C'WEALTH DR,01 TO 03,69,Standard,1967,370000
2013-04,3 ROOM,84,C'WEALTH CL,07 TO 09,58,Standard,1967,375000
2013-04,2 ROOM,61,LOR 5 TOA PAYOH,01 TO 03,54,Improved,1967,297000
2013-04,3 ROOM,95,LOR 4 TOA PAYOH,04 TO 06,60,Standard,1967,342000
2013-04,2 ROOM,81,MACPHERSON LANE,10 TO 12,50,Standard,1968,283000
2013-04,2 ROOM,81,MACPHERSON LANE,10 TO 12,50,Standard,1968,298000
2013-04,3 ROOM,56,STIRLING RD,01 TO 03,108,Terrace,1968,815000
2013-04,3 ROOM,118,LOR 1 TOA PAYOH,10 TO 12,65,Improved,1968,398000
2013-04,2 ROOM,28,JLN KLINIK,07 TO 09,49,Standard,1969,303000
2013-04,3 ROOM,22,HAVELOCK RD,04 TO 06,64,Standard,1969,420000
2013-04,2 ROOM,70,CIRCUIT RD,07 TO 09,42,Standard,1969,272000
2013-04,3 ROOM,47,CIRCUIT RD,01 TO 03,55,Standard,1969,295000
2013-04,3 ROOM,69,CIRCUIT RD,10 TO 12,56,Standard,1969,303000
2013-04,3 ROOM,47,CIRCUIT RD,07 TO 09,56,Standard,1969,310000
2013-04,3 ROOM,95,OLD AIRPORT RD,04 TO 06,56,Standard,1969,365000
2013-04,3 ROOM,93,JLN DUA,07 TO 09,62,Standard,1969,375000
2013-04,2 ROOM,113,C'WEALTH CRES,07 TO 09,47,Standard,1969,282000
2013-04,3 ROOM,64,C'WEALTH DR,10 TO 12,56,Standard,1969,345588
2013-04,3 ROOM,47,LOR 6 TOA PAYOH,07 TO 09,58,Standard,1969,323500
2013-04,3 ROOM,4,LOR 7 TOA PAYOH,04 TO 06,68,Improved,1969,346000
2013-04,3 ROOM,1,LOR 7 TOA PAYOH,10 TO 12,67,Improved,1969,353000
2013-04,3 ROOM,14,TAMAN HO SWEE,04 TO 06,54,Standard,1970,367000
2013-04,3 ROOM,87,CIRCUIT RD,04 TO 06,60,Improved,1970,315000
2013-04,2 ROOM,8,JLN BATU,07 TO 09,50,Standard,1970,285000
2013-04,2 ROOM,7,JLN BATU,07 TO 09,48,Standard,1970,290000
2013-04,3 ROOM,27,JLN BAHAGIA,01 TO 03,56,Standard,1970,292000
2013-04,2 ROOM,8,JLN BATU,07 TO 09,48,Standard,1970,310000
2013-04,3 ROOM,56,C'WEALTH DR,01 TO 03,56,Standard,1970,320000
2013-04,3 ROOM,98,C'WEALTH CRES,01 TO 03,59,Standard,1970,325000
2013-04,3 ROOM,102,C'WEALTH CRES,10 TO 12,55,Standard,1970,338000
2013-04,3 ROOM,171,STIRLING RD,01 TO 03,60,Improved,1970,364000
2013-04,3 ROOM,96,C'WEALTH CRES,10 TO 12,68,Standard,1970,378000
2013-04,3 ROOM,55,C'WEALTH DR,04 TO 06,66,Standard,1970,430000
2013-04,3 ROOM,171,STIRLING RD,13 TO 15,70,Improved,1970,462000
2013-04,3 ROOM,161,MEI LING ST,16 TO 18,72,Improved,1970,520000
2013-04,3 ROOM,13,LOR 7 TOA PAYOH,01 TO 03,65,Improved,1970,305000
2013-04,3 ROOM,38,LOR 5 TOA PAYOH,01 TO 03,67,Improved,1970,340000
2013-04,3 ROOM,98,LOR 1 TOA PAYOH,04 TO 06,68,Improved,1970,348000
2013-04,3 ROOM,123,LOR 1 TOA PAYOH,07 TO 09,67,Improved,1970,355000
2013-04,3 ROOM,125,LOR 1 TOA PAYOH,07 TO 09,67,Improved,1970,369888
2013-04,3 ROOM,98,LOR 1 TOA PAYOH,07 TO 09,68,Improved,1970,377000
2013-04,3 ROOM,100,LOR 1 TOA PAYOH,10 TO 12,68,Improved,1970,395000
2013-04,3 ROOM,36,CIRCUIT RD,04 TO 06,63.1,Standard,1971,325000
2013-04,3 ROOM,114,HO CHING RD,10 TO 12,67,Improved,1971,317000
2013-04,2 ROOM,33,TANGLIN HALT RD,04 TO 06,46,Standard,1971,270000
2013-04,3 ROOM,36,TANGLIN HALT RD,07 TO 09,56,Standard,1971,328000
2013-04,3 ROOM,17,LOR 7 TOA PAYOH,01 TO 03,67,Improved,1971,332000
2013-04,3 ROOM,25,TOA PAYOH EAST,01 TO 03,67,Improved,1971,335000
2013-04,3 ROOM,25,TOA PAYOH EAST,10 TO 12,67,Improved,1971,355000
2013-04,3 ROOM,17,LOR 7 TOA PAYOH,07 TO 09,67,Improved,1971,358000
2013-04,3 ROOM,157,LOR 1 TOA PAYOH,04 TO 06,67,Improved,1971,378000
2013-04,3 ROOM,157,LOR 1 TOA PAYOH,01 TO 03,67,Improved,1971,385000
2013-04,3 ROOM,37,CIRCUIT RD,10 TO 12,59,Standard,1972,325000
2013-04,3 ROOM,119,HO CHING RD,07 TO 09,67,Improved,1972,313000
2013-04,3 ROOM,50,JLN BAHAGIA,01 TO 03,89,Terrace,1972,725000
2013-04,3 ROOM,57,JLN MA'MOR,01 TO 03,92,Terrace,1972,851000
2013-04,3 ROOM,64,JLN MA'MOR,01 TO 03,126,Terrace,1972,868000
2013-04,3 ROOM,65,JLN MA'MOR,01 TO 03,266,Terrace,1972,1020000
2013-04,2 ROOM,160,LOR 1 TOA PAYOH,07 TO 09,41,Improved,1972,295000
2013-04,3 ROOM,174,LOR 1 TOA PAYOH,10 TO 12,65,Improved,1972,365000
2013-04,3 ROOM,173,LOR 1 TOA PAYOH,10 TO 12,66,Improved,1972,366000
2013-04,3 ROOM,159,LOR 1 TOA PAYOH,07 TO 09,65,Improved,1972,378000
2013-04,3 ROOM,85C,LOR 4 TOA PAYOH,10 TO 12,68,Improved,1972,418000
2013-04,3 ROOM,22,SIN MING RD,07 TO 09,68,Improved,1973,302000
2013-04,3 ROOM,23,SIN MING RD,10 TO 12,65,Improved,1973,325500
2013-04,3 ROOM,128,BT MERAH VIEW,04 TO 06,65,Improved,1973,380000
2013-04,3 ROOM,86,REDHILL CL,01 TO 03,59,Improved,1973,392000
2013-04,3 ROOM,129,BT MERAH VIEW,04 TO 06,65,Improved,1973,412000
2013-04,3 ROOM,129,BT MERAH VIEW,01 TO 03,76,Improved,1973,446800
2013-04,3 ROOM,128,BT MERAH VIEW,16 TO 18,65,Improved,1973,447000
2013-04,3 ROOM,128,BT MERAH VIEW,19 TO 21,65,Improved,1973,450000
2013-04,3 ROOM,130,BT MERAH VIEW,10 TO 12,76,Improved,1973,520000
2013-04,4 ROOM,120,BT MERAH VIEW,13 TO 15,88,Improved,1973,550888
2013-04,3 ROOM,20,TIONG BAHRU RD,01 TO 03,88,Standard,1973,610000
2013-04,3 ROOM,44,MOH GUAN TER,01 TO 03,77,Standard,1973,635000
2013-04,2 ROOM,27,TANGLIN HALT RD,04 TO 06,46,Standard,1973,280000
2013-04,3 ROOM,26,TANGLIN HALT RD,01 TO 03,56,Standard,1973,331000
2013-04,3 ROOM,30,TANGLIN HALT RD,04 TO 06,56,Standard,1973,335000
2013-04,3 ROOM,26,TANGLIN HALT RD,07 TO 09,56,Standard,1973,340000
2013-04,3 ROOM,58,C'WEALTH DR,04 TO 06,56,Standard,1973,345000
2013-04,3 ROOM,27,TANGLIN HALT RD,07 TO 09,56,Standard,1973,345000
2013-04,3 ROOM,195,KIM KEAT AVE,04 TO 06,66,Improved,1973,297000
2013-04,3 ROOM,195,KIM KEAT AVE,01 TO 03,66,Improved,1973,298000
2013-04,3 ROOM,59,LOR 5 TOA PAYOH,01 TO 03,61,Standard,1973,305000
2013-04,3 ROOM,57,LOR 5 TOA PAYOH,07 TO 09,61,Standard,1973,327000
2013-04,3 ROOM,40,CHAI CHEE AVE,07 TO 09,65,Improved,1974,373000
2013-04,3 ROOM,4,QUEEN'S RD,07 TO 09,63,Improved,1974,445000
2013-04,4 ROOM,9,SELEGIE RD,10 TO 12,78,Standard,1974,510000
2013-04,3 ROOM,122,YUAN CHING RD,10 TO 12,61,Improved,1974,292500
2013-04,3 ROOM,215,BOON LAY PL,01 TO 03,65,Improved,1974,300000
2013-04,3 ROOM,72,GEYLANG BAHRU,04 TO 06,59,Improved,1974,328000
2013-04,3 ROOM,75,WHAMPOA DR,07 TO 09,65,Improved,1974,328000
2013-04,3 ROOM,98,WHAMPOA DR,04 TO 06,65,Improved,1974,336000
2013-04,3 ROOM,68,GEYLANG BAHRU,07 TO 09,65,Improved,1974,350888
2013-04,3 ROOM,57,GEYLANG BAHRU,13 TO 15,76,Improved,1974,382000
2013-04,4 ROOM,83,WHAMPOA DR,16 TO 18,91,Improved,1974,490000
2013-04,3 ROOM,9,HOLLAND AVE,16 TO 18,65,Improved,1974,488000
2013-04,3 ROOM,4,HOLLAND CL,07 TO 09,73,Improved,1974,515000
2013-04,3 ROOM,2,MARSILING DR,10 TO 12,65,Improved,1974,310000
2013-04,3 ROOM,16,TELOK BLANGAH CRES,07 TO 09,65,Improved,1975,368000
2013-04,3 ROOM,15,TELOK BLANGAH CRES,04 TO 06,65,Improved,1975,370000
2013-04,3 ROOM,13,TELOK BLANGAH CRES,07 TO 09,76,Improved,1975,411000
2013-04,5 ROOM,22,TELOK BLANGAH CRES,10 TO 12,141,Adjoined flat,1975,788000
2013-04,3 ROOM,95,ALJUNIED CRES,10 TO 12,65,Improved,1975,359000
2013-04,3 ROOM,2,HOUGANG AVE 3,01 TO 03,59,Improved,1975,295000
2013-04,4 ROOM,15,HOUGANG AVE 3,10 TO 12,82,Improved,1975,398000
2013-04,3 ROOM,185,BOON LAY AVE,01 TO 03,59,Improved,1975,288000
2013-04,4 ROOM,15,BEACH RD,19 TO 21,77,Improved,1975,545000
2013-04,3 ROOM,47,MARINE CRES,01 TO 03,65,Improved,1975,395000
2013-04,3 ROOM,58,MARINE TER,04 TO 06,65,Improved,1975,408000
2013-04,3 ROOM,7,MARINE TER,07 TO 09,70,Improved,1975,465000
2013-04,3 ROOM,46,MARINE CRES,07 TO 09,76,Improved,1975,478000
2013-04,3 ROOM,1,DOVER RD,10 TO 12,65,Improved,1975,430000
2013-04,4 ROOM,12,HOLLAND AVE,01 TO 03,88,Improved,1975,630000
2013-04,4 ROOM,12,HOLLAND AVE,04 TO 06,88,Improved,1975,643000
2013-04,5 ROOM,20,HOLLAND DR,07 TO 09,117,Standard,1975,850000
2013-04,5 ROOM,215,LOR 8 TOA PAYOH,07 TO 09,117,Standard,1975,595000
2013-04,3 ROOM,218,ANG MO KIO AVE 1,04 TO 06,67,New Generation,1976,351800
2013-04,3 ROOM,1,BEDOK STH AVE 1,07 TO 09,59,Improved,1976,334000
2013-04,3 ROOM,18,BEDOK STH RD,07 TO 09,65,Improved,1976,361000
2013-04,3 ROOM,4,BEDOK STH AVE 1,04 TO 06,65,Improved,1976,385000
2013-04,3 ROOM,18,BEDOK STH RD,13 TO 15,65,Improved,1976,392000
2013-04,2 ROOM,45,TELOK BLANGAH DR,01 TO 03,45,Improved,1976,298000
2013-04,3 ROOM,30,TELOK BLANGAH RISE,07 TO 09,59,Improved,1976,335500
2013-04,3 ROOM,60,TELOK BLANGAH HTS,04 TO 06,67,New Generation,1976,398000
2013-04,3 ROOM,61,TELOK BLANGAH HTS,07 TO 09,67,New Generation,1976,410000
2013-04,3 ROOM,63,TELOK BLANGAH HTS,10 TO 12,73,New Generation,1976,448000
2013-04,4 ROOM,27,TELOK BLANGAH WAY,07 TO 09,82,Improved,1976,460000
2013-04,3 ROOM,63,TELOK BLANGAH HTS,10 TO 12,88,New Generation,1976,484000
2013-04,4 ROOM,58,TELOK BLANGAH HTS,04 TO 06,92,New Generation,1976,523000
2013-04,4 ROOM,56,TELOK BLANGAH HTS,04 TO 06,92,New Generation,1976,575000
2013-04,4 ROOM,59,TELOK BLANGAH HTS,07 TO 09,91,New Generation,1976,580000
2013-04,4 ROOM,62,TELOK BLANGAH HTS,04 TO 06,98,New Generation,1976,600000
2013-04,3 ROOM,207,BOON LAY PL,01 TO 03,65,Improved,1976,293000
2013-04,5 ROOM,201,BOON LAY DR,01 TO 03,113,Standard,1976,452000
2013-04,3 ROOM,10,GLOUCESTER RD,04 TO 06,67,New Generation,1976,440000
2013-04,4 ROOM,9,GLOUCESTER RD,04 TO 06,91,New Generation,1976,535000
2013-04,5 ROOM,38,UPP BOON KENG RD,04 TO 06,119,Standard,1976,588000
2013-04,3 ROOM,66,MARINE DR,07 TO 09,65,Improved,1976,430000
2013-04,3 ROOM,4,GHIM MOH RD,07 TO 09,65,Improved,1976,429000
2013-04,5 ROOM,223,LOR 8 TOA PAYOH,16 TO 18,117,Standard,1976,595000
2013-04,3 ROOM,12,MARSILING LANE,04 TO 06,65,Improved,1976,295000
2013-04,3 ROOM,6,MARSILING DR,07 TO 09,65,Improved,1976,315000
2013-04,5 ROOM,11,MARSILING DR,19 TO 21,123,Standard,1976,445000
2013-04,5 ROOM,9,MARSILING DR,19 TO 21,117,Standard,1976,510000
2013-05,3 ROOM,28,HOY FATT RD,07 TO 09,60,Standard,1967,351000
2013-05,3 ROOM,66,CIRCUIT RD,04 TO 06,56,Standard,1967,310000
2013-05,3 ROOM,66,CIRCUIT RD,04 TO 06,56,Standard,1967,313000
2013-05,3 ROOM,24,BALAM RD,10 TO 12,60,Standard,1967,316000
2013-05,3 ROOM,62,CIRCUIT RD,04 TO 06,56,Standard,1967,320000
2013-05,3 ROOM,20,BALAM RD,07 TO 09,60.3,Standard,1967,328000
2013-05,3 ROOM,64,CIRCUIT RD,07 TO 09,59,Standard,1967,330000
2013-05,2 ROOM,81,C'WEALTH CL,04 TO 06,46,Standard,1967,270000
2013-05,3 ROOM,92,C'WEALTH DR,01 TO 03,60,Standard,1967,340000
2013-05,3 ROOM,93,C'WEALTH DR,01 TO 03,68,Standard,1967,345000
2013-05,3 ROOM,92,C'WEALTH DR,01 TO 03,60,Standard,1967,346000
2013-05,3 ROOM,93,C'WEALTH DR,10 TO 12,60,Standard,1967,365000
2013-05,3 ROOM,83,C'WEALTH CL,13 TO 15,60,Standard,1967,368000
2013-05,2 ROOM,56,LOR 4 TOA PAYOH,10 TO 12,45,Standard,1967,310000
2013-05,2 ROOM,120,LOR 2 TOA PAYOH,01 TO 03,38,Standard,1968,275000
2013-05,3 ROOM,53,LOR 5 TOA PAYOH,01 TO 03,68,Improved,1968,350000
2013-05,3 ROOM,119,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1968,376500
2013-05,3 ROOM,37,JLN RUMAH TINGGI,10 TO 12,53,Standard,1969,320000
2013-05,3 ROOM,22,HAVELOCK RD,07 TO 09,64,Standard,1969,413000
2013-05,3 ROOM,22,HAVELOCK RD,10 TO 12,64,Standard,1969,423000
2013-05,2 ROOM,68,CIRCUIT RD,04 TO 06,45,Standard,1969,250000
2013-05,3 ROOM,47,CIRCUIT RD,10 TO 12,56,Standard,1969,285000
2013-05,3 ROOM,61,CIRCUIT RD,01 TO 03,59,Standard,1969,293000
2013-05,3 ROOM,49,CIRCUIT RD,10 TO 12,56,Standard,1969,295000
2013-05,3 ROOM,57,CIRCUIT RD,04 TO 06,56,Standard,1969,295000
2013-05,3 ROOM,60,CIRCUIT RD,01 TO 03,56,Standard,1969,302000
2013-05,3 ROOM,95,OLD AIRPORT RD,04 TO 06,56,Standard,1969,343000
2013-05,3 ROOM,99,OLD AIRPORT RD,07 TO 09,56,Standard,1969,374000
2013-05,3 ROOM,4,JLN BATU,07 TO 09,60,Standard,1969,355000
2013-05,2 ROOM,65,C'WEALTH DR,04 TO 06,42,Standard,1969,282000
2013-05,3 ROOM,66,C'WEALTH DR,01 TO 03,49,Standard,1969,320000
2013-05,3 ROOM,108,C'WEALTH CRES,01 TO 03,60,Standard,1969,347000
2013-05,3 ROOM,66,C'WEALTH DR,10 TO 12,52,Standard,1969,348000
2013-05,3 ROOM,113,C'WEALTH CRES,10 TO 12,69,Standard,1969,420000
2013-05,3 ROOM,2,LOR 7 TOA PAYOH,01 TO 03,67,Improved,1969,327000
2013-05,3 ROOM,2,LOR 7 TOA PAYOH,10 TO 12,67,Improved,1969,346000
2013-05,2 ROOM,48,LOWER DELTA RD,10 TO 12,43,Standard,1970,280800
2013-05,2 ROOM,48,LOWER DELTA RD,10 TO 12,43,Standard,1970,283000
2013-05,2 ROOM,48,LOWER DELTA RD,10 TO 12,42,Standard,1970,290000
2013-05,3 ROOM,14,TAMAN HO SWEE,04 TO 06,54,Standard,1970,337000
2013-05,3 ROOM,46,JLN BT HO SWEE,04 TO 06,62,Standard,1970,417000
2013-05,3 ROOM,87,CIRCUIT RD,04 TO 06,60,Improved,1970,303000
2013-05,3 ROOM,87,CIRCUIT RD,04 TO 06,60,Improved,1970,310000
2013-05,2 ROOM,112,HO CHING RD,01 TO 03,57,Improved,1970,230000
2013-05,3 ROOM,111,HO CHING RD,04 TO 06,68,Improved,1970,300000
2013-05,3 ROOM,34,JLN BAHAGIA,01 TO 03,56,Standard,1970,280000
2013-05,3 ROOM,34,JLN BAHAGIA,01 TO 03,56,Standard,1970,292000
2013-05,3 ROOM,27,JLN BAHAGIA,07 TO 09,56,Standard,1970,292500
2013-05,3 ROOM,33,JLN BAHAGIA,10 TO 12,56,Standard,1970,295000
2013-05,3 ROOM,100,C'WEALTH CRES,01 TO 03,59,Standard,1970,327000
2013-05,3 ROOM,170,STIRLING RD,04 TO 06,60,Improved,1970,380000
2013-05,3 ROOM,170,STIRLING RD,10 TO 12,60,Improved,1970,391888
2013-05,3 ROOM,169,STIRLING RD,07 TO 09,70,Improved,1970,413000
2013-05,3 ROOM,154,MEI LING ST,07 TO 09,67,Improved,1970,420000
2013-05,3 ROOM,160,MEI LING ST,10 TO 12,72,Improved,1970,478800
2013-05,3 ROOM,34,LOR 5 TOA PAYOH,04 TO 06,67,Improved,1970,336000
2013-05,3 ROOM,12,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,345000
2013-05,3 ROOM,108,LOR 1 TOA PAYOH,04 TO 06,66,Improved,1970,359000
2013-05,3 ROOM,34,LOR 5 TOA PAYOH,07 TO 09,67,Improved,1970,360000
2013-05,3 ROOM,34,LOR 5 TOA PAYOH,07 TO 09,67,Improved,1970,379000
2013-05,3 ROOM,91,LOR 3 TOA PAYOH,07 TO 09,68,Improved,1970,385000
2013-05,3 ROOM,124,LOR 1 TOA PAYOH,04 TO 06,67,Improved,1970,388000
2013-05,3 ROOM,38,BEO CRES,10 TO 12,59,Standard,1971,398000
2013-05,2 ROOM,8,JLN KUKOH,07 TO 09,54,Improved,1971,282000
2013-05,2 ROOM,43,CIRCUIT RD,01 TO 03,41,Standard,1971,245000
2013-05,3 ROOM,44,CIRCUIT RD,04 TO 06,52,Standard,1971,293000
2013-05,3 ROOM,43,CIRCUIT RD,01 TO 03,61,Standard,1971,302000
2013-05,3 ROOM,45,CIRCUIT RD,04 TO 06,52,Standard,1971,313000
2013-05,3 ROOM,36,CIRCUIT RD,04 TO 06,63.1,Standard,1971,313000
2013-05,4 ROOM,36,CIRCUIT RD,13 TO 15,83.1,Standard,1971,445000
2013-05,3 ROOM,113,TAO CHING RD,07 TO 09,67,Improved,1971,309000
2013-05,3 ROOM,32,JLN BAHAGIA,04 TO 06,56,Standard,1971,276666
2013-05,3 ROOM,35,JLN BAHAGIA,07 TO 09,56,Standard,1971,295000
2013-05,2 ROOM,45,TANGLIN HALT RD,01 TO 03,46,Standard,1971,278500
2013-05,3 ROOM,38,TANGLIN HALT RD,07 TO 09,56,Standard,1971,335000
2013-05,3 ROOM,40,TANGLIN HALT RD,04 TO 06,56,Standard,1971,336000
2013-05,3 ROOM,59,C'WEALTH DR,10 TO 12,56,Standard,1971,370000
2013-05,3 ROOM,167,STIRLING RD,01 TO 03,69,Improved,1971,407000
2013-05,3 ROOM,17,LOR 7 TOA PAYOH,01 TO 03,66,Improved,1971,325000
2013-05,3 ROOM,17,LOR 7 TOA PAYOH,19 TO 21,67,Improved,1971,348000
2013-05,3 ROOM,25,TOA PAYOH EAST,07 TO 09,67,Improved,1971,363000
2013-05,3 ROOM,17,LOR 7 TOA PAYOH,16 TO 18,77,Improved,1971,406000
2013-05,3 ROOM,157,LOR 1 TOA PAYOH,07 TO 09,67,Improved,1971,418000
2013-05,3 ROOM,21,CHAI CHEE RD,04 TO 06,65,Improved,1972,335000
2013-05,3 ROOM,37,CIRCUIT RD,01 TO 03,62,Standard,1972,303000
2013-05,3 ROOM,119,HO CHING RD,04 TO 06,67,Improved,1972,310000
2013-05,3 ROOM,120,HO CHING RD,01 TO 03,76,Improved,1972,318000
2013-05,3 ROOM,45,BENDEMEER RD,04 TO 06,66,Improved,1972,370000
2013-05,3 ROOM,158,LOR 1 TOA PAYOH,10 TO 12,65,Improved,1972,379000
2013-05,3 ROOM,174,LOR 1 TOA PAYOH,07 TO 09,65,Improved,1972,390000
