Tranc_YearMonth,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price
2019-03,3 ROOM,61,TELOK BLANGAH HTS,04 TO 06,67,New Generation,1976,260000
2019-03,3 ROOM,131,JLN BT MERAH,07 TO 09,65,Improved,1976,280000
2019-03,3 ROOM,130,KIM TIAN RD,07 TO 09,65,Improved,1976,285000
2019-03,3 ROOM,61,TELOK BLANGAH HTS,07 TO 09,67,New Generation,1976,340000
2019-03,4 ROOM,40,TELOK BLANGAH RISE,07 TO 09,82,Improved,1976,359000
2019-03,4 ROOM,40,TELOK BLANGAH RISE,07 TO 09,82,Improved,1976,369200
2019-03,5 ROOM,37,TELOK BLANGAH RISE,19 TO 21,114,Standard,1976,615000
2019-03,4 ROOM,5,HAIG RD,13 TO 15,92,New Generation,1976,460000
2019-03,3 ROOM,211,BOON LAY PL,01 TO 03,74,Improved,1976,200800
2019-03,3 ROOM,211,BOON LAY PL,01 TO 03,65,Improved,1976,220000
2019-03,4 ROOM,9,GLOUCESTER RD,07 TO 09,91,New Generation,1976,476000
2019-03,5 ROOM,48,DORSET RD,04 TO 06,114,Standard,1976,575000
2019-03,3 ROOM,65,MARINE DR,13 TO 15,76,Improved,1976,502888
2019-03,4 ROOM,62,MARINE DR,01 TO 03,87,Improved,1976,488000
2019-03,3 ROOM,235,LOR 8 TOA PAYOH,07 TO 09,65,Improved,1976,200000
2019-03,4 ROOM,222,LOR 8 TOA PAYOH,07 TO 09,82,Improved,1976,312000
2019-03,5 ROOM,217,LOR 8 TOA PAYOH,13 TO 15,117,Standard,1976,525000
2019-03,5 ROOM,224,LOR 8 TOA PAYOH,22 TO 24,119,Standard,1976,525000
2019-03,3 ROOM,12,MARSILING LANE,07 TO 09,76,Improved,1976,200000
2019-03,3 ROOM,15,MARSILING LANE,04 TO 06,65,Improved,1976,220000
2019-04,3 ROOM,28,HOY FATT RD,01 TO 03,60,Standard,1967,250000
2019-04,3 ROOM,23,BALAM RD,07 TO 09,60.3,Standard,1967,240000
2019-04,3 ROOM,24,BALAM RD,04 TO 06,60,Standard,1967,235000
2019-04,3 ROOM,24,BALAM RD,01 TO 03,60,Standard,1967,230000
2019-04,3 ROOM,24,BALAM RD,04 TO 06,60,Standard,1967,230000
2019-04,3 ROOM,34,CIRCUIT RD,01 TO 03,60,Standard,1967,235000
2019-04,3 ROOM,34,CIRCUIT RD,04 TO 06,60,Standard,1967,225000
2019-04,2 ROOM,86,C'WEALTH CL,01 TO 03,46,Standard,1967,196000
2019-04,2 ROOM,83,C'WEALTH CL,01 TO 03,46,Standard,1967,185000
2019-04,3 ROOM,84,C'WEALTH CL,07 TO 09,58,Standard,1967,285000
2019-04,3 ROOM,94,C'WEALTH DR,04 TO 06,60,Standard,1967,270000
2019-04,3 ROOM,95,C'WEALTH DR,04 TO 06,69,Standard,1967,278000
2019-04,3 ROOM,95,C'WEALTH DR,07 TO 09,68,Standard,1967,270000
2019-04,3 ROOM,56,LOR 4 TOA PAYOH,01 TO 03,54,Standard,1967,200000
2019-04,2 ROOM,51,CIRCUIT RD,07 TO 09,42,Standard,1969,180000
2019-04,3 ROOM,48,CIRCUIT RD,01 TO 03,60,Standard,1969,235000
2019-04,3 ROOM,60,CIRCUIT RD,10 TO 12,56,Standard,1969,220000
2019-04,3 ROOM,57,CIRCUIT RD,01 TO 03,55,Standard,1969,208000
2019-04,3 ROOM,99,OLD AIRPORT RD,10 TO 12,56,Standard,1969,292000
2019-04,3 ROOM,3,JLN BATU,04 TO 06,60,Standard,1969,308000
2019-04,3 ROOM,66,LOR 4 TOA PAYOH,04 TO 06,64,Standard,1969,220000
2019-04,3 ROOM,1,LOR 7 TOA PAYOH,04 TO 06,67,Improved,1969,210000
2019-04,3 ROOM,3,LOR 7 TOA PAYOH,07 TO 09,68,Improved,1969,205000
2019-04,2 ROOM,48,LOWER DELTA RD,10 TO 12,42,Standard,1970,210000
2019-04,2 ROOM,48,LOWER DELTA RD,10 TO 12,43,Standard,1970,240000
2019-04,3 ROOM,46,JLN BT HO SWEE,07 TO 09,62,Standard,1970,315000
2019-04,3 ROOM,46,JLN BT HO SWEE,04 TO 06,62,Standard,1970,320000
2019-04,3 ROOM,107,JLN BT MERAH,01 TO 03,63,Standard,1970,240000
2019-04,3 ROOM,18,TAMAN HO SWEE,04 TO 06,66,Standard,1970,308000
2019-04,4 ROOM,104,HENDERSON CRES,04 TO 06,74,Standard,1970,400000
2019-04,3 ROOM,111,HO CHING RD,01 TO 03,68,Improved,1970,175000
2019-04,2 ROOM,7,JLN BATU,07 TO 09,48,Standard,1970,222000
2019-04,3 ROOM,27,JLN BAHAGIA,01 TO 03,53,Standard,1970,202000
2019-04,3 ROOM,34,JLN BAHAGIA,04 TO 06,56,Standard,1970,225000
2019-04,3 ROOM,169,STIRLING RD,10 TO 12,60,Improved,1970,278000
2019-04,3 ROOM,171,STIRLING RD,01 TO 03,60,Improved,1970,285000
2019-04,3 ROOM,126,LOR 1 TOA PAYOH,16 TO 18,67,Improved,1970,270000
2019-04,3 ROOM,100,LOR 1 TOA PAYOH,10 TO 12,68,Improved,1970,286000
2019-04,3 ROOM,98,LOR 1 TOA PAYOH,01 TO 03,68,Improved,1970,225000
2019-04,3 ROOM,38,LOR 5 TOA PAYOH,10 TO 12,67,Improved,1970,220000
2019-04,3 ROOM,38,LOR 5 TOA PAYOH,10 TO 12,67,Improved,1970,245000
2019-04,3 ROOM,13,LOR 7 TOA PAYOH,04 TO 06,66,Improved,1970,235000
2019-04,3 ROOM,8,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,258000
2019-04,3 ROOM,20,LOR 7 TOA PAYOH,10 TO 12,67,Improved,1970,242500
2019-04,3 ROOM,13,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,218000
2019-04,3 ROOM,20,LOR 7 TOA PAYOH,01 TO 03,67,Improved,1970,232000
2019-04,2 ROOM,20,JLN KLINIK,07 TO 09,48,Standard,1971,245000
2019-04,3 ROOM,8,JLN BT HO SWEE,01 TO 03,56,Standard,1971,288000
2019-04,3 ROOM,28,JLN BAHAGIA,04 TO 06,56,Standard,1971,200000
2019-04,3 ROOM,28,JLN BAHAGIA,04 TO 06,56,Standard,1971,215000
2019-04,3 ROOM,168,STIRLING RD,10 TO 12,60,Improved,1971,285000
2019-04,3 ROOM,25,TOA PAYOH EAST,10 TO 12,67,Improved,1971,228000
2019-04,3 ROOM,26,TOA PAYOH EAST,01 TO 03,67,Improved,1971,222000
2019-04,3 ROOM,21,CHAI CHEE RD,07 TO 09,65,Improved,1972,257000
2019-04,3 ROOM,20,CHAI CHEE RD,01 TO 03,65,Improved,1972,250000
2019-04,3 ROOM,119,HO CHING RD,10 TO 12,67,Improved,1972,210000
2019-04,3 ROOM,23,BENDEMEER RD,01 TO 03,68,Improved,1972,250000
2019-04,3 ROOM,46,JLN BAHAGIA,01 TO 03,92,Terrace,1972,750000
2019-04,3 ROOM,53,JLN MA'MOR,01 TO 03,119,Terrace,1972,800000
2019-04,3 ROOM,34,WHAMPOA WEST,07 TO 09,68,Improved,1972,300000
2019-04,4 ROOM,26,BENDEMEER RD,07 TO 09,83,Improved,1972,455000
2019-04,3 ROOM,85C,LOR 4 TOA PAYOH,16 TO 18,68,Improved,1972,295000
2019-04,3 ROOM,85C,LOR 4 TOA PAYOH,10 TO 12,68,Improved,1972,260000
2019-04,3 ROOM,129,BT MERAH VIEW,01 TO 03,65,Improved,1973,310000
2019-04,3 ROOM,42,KIM CHENG ST,01 TO 03,75,Standard,1973,575000
2019-04,3 ROOM,194,KIM KEAT AVE,04 TO 06,66,Improved,1973,215000
2019-04,3 ROOM,73,LOR 4 TOA PAYOH,07 TO 09,62,Standard,1973,232000
2019-04,3 ROOM,59,LOR 5 TOA PAYOH,04 TO 06,61,Standard,1973,225000
2019-04,3 ROOM,205,TOA PAYOH NTH,10 TO 12,76,Improved,1973,333000
2019-04,3 ROOM,205,TOA PAYOH NTH,10 TO 12,65,Improved,1973,280000
2019-04,5 ROOM,207,TOA PAYOH NTH,01 TO 03,130,Adjoined flat,1973,660000
2019-04,5 ROOM,87,ZION RD,16 TO 18,117,Improved,1974,825000
2019-04,3 ROOM,213,BOON LAY PL,10 TO 12,66,Improved,1974,200000
2019-04,3 ROOM,121,YUAN CHING RD,07 TO 09,61,Improved,1974,208000
2019-04,3 ROOM,47,BENDEMEER RD,07 TO 09,73,Improved,1974,290000
2019-04,3 ROOM,72,GEYLANG BAHRU,07 TO 09,70,Improved,1974,345000
2019-04,3 ROOM,11,UPP BOON KENG RD,04 TO 06,65,Improved,1974,300000
2019-04,3 ROOM,82,WHAMPOA DR,10 TO 12,66,Improved,1974,272888
2019-04,3 ROOM,98,WHAMPOA DR,16 TO 18,65,Improved,1974,277500
2019-04,4 ROOM,49,WHAMPOA STH,10 TO 12,87,Improved,1974,360000
2019-04,3 ROOM,8,HOLLAND AVE,04 TO 06,59,Improved,1974,275000
2019-04,3 ROOM,9,HOLLAND AVE,07 TO 09,65,Improved,1974,368000
2019-04,3 ROOM,4,HOLLAND CL,07 TO 09,65,Improved,1974,349500
2019-04,4 ROOM,168A,QUEENSWAY,07 TO 09,84,Improved,1974,405000
2019-04,3 ROOM,2,MARSILING DR,04 TO 06,65,Improved,1974,220000
2019-04,4 ROOM,35,CHAI CHEE AVE,13 TO 15,82,Improved,1975,370000
2019-04,5 ROOM,33,CHAI CHEE AVE,19 TO 21,119,Standard,1975,600000
2019-04,1 ROOM,7,TELOK BLANGAH CRES,10 TO 12,31,Improved,1975,173268
2019-04,3 ROOM,105,HENDERSON CRES,13 TO 15,65,Improved,1975,325000
2019-04,3 ROOM,132,JLN BT MERAH,07 TO 09,59,Improved,1975,265000
2019-04,3 ROOM,136,JLN BT MERAH,04 TO 06,59,Improved,1975,290000
2019-04,3 ROOM,13,TELOK BLANGAH CRES,10 TO 12,76,Improved,1975,300000
2019-04,4 ROOM,128,KIM TIAN RD,13 TO 15,88,Improved,1975,495000
2019-04,5 ROOM,25,TELOK BLANGAH CRES,10 TO 12,117,Standard,1975,628000
2019-04,3 ROOM,185,BOON LAY AVE,19 TO 21,68,Improved,1975,225888
2019-04,3 ROOM,186,BOON LAY AVE,16 TO 18,59,Improved,1975,192000
2019-04,3 ROOM,16,UPP BOON KENG RD,16 TO 18,65,Improved,1975,345000
2019-04,4 ROOM,17,BEACH RD,04 TO 06,77,Improved,1975,460000
2019-04,3 ROOM,47,MARINE CRES,01 TO 03,65,Improved,1975,303000
2019-04,3 ROOM,35,MARINE CRES,04 TO 06,70,Improved,1975,365000
2019-04,3 ROOM,34,MARINE CRES,01 TO 03,59,Improved,1975,330000
2019-04,3 ROOM,19,MARINE TER,07 TO 09,65,Improved,1975,308000
2019-04,3 ROOM,4,MARINE TER,10 TO 12,65,Improved,1975,383000
2019-04,5 ROOM,29,MARINE CRES,10 TO 12,120,Standard,1975,828000
2019-04,3 ROOM,12,HOLLAND AVE,16 TO 18,65,Improved,1975,418000
2019-04,3 ROOM,41,HOLLAND DR,01 TO 03,59,Improved,1975,375000
2019-04,4 ROOM,12,HOLLAND AVE,04 TO 06,88,Improved,1975,580000
2019-04,5 ROOM,21,HOLLAND DR,22 TO 24,119,Standard,1975,788000
2019-04,5 ROOM,216,LOR 8 TOA PAYOH,07 TO 09,114,Standard,1975,516000
2019-04,3 ROOM,215,ANG MO KIO AVE 1,07 TO 09,73,New Generation,1976,278000
2019-04,3 ROOM,215,ANG MO KIO AVE 1,01 TO 03,73,New Generation,1976,270000
2019-04,3 ROOM,208,ANG MO KIO AVE 1,10 TO 12,73,New Generation,1976,295000
2019-04,3 ROOM,214,ANG MO KIO AVE 3,07 TO 09,67,New Generation,1976,233000
2019-04,3 ROOM,4,BEDOK STH AVE 1,01 TO 03,73,Improved,1976,285000
2019-04,3 ROOM,1,BEDOK STH AVE 1,04 TO 06,59,Improved,1976,288000
2019-04,5 ROOM,19,BEDOK STH RD,25 TO 27,117,Standard,1976,722000
2019-04,2 ROOM,45,TELOK BLANGAH DR,04 TO 06,45,Improved,1976,280000
2019-04,3 ROOM,131,JLN BT MERAH,01 TO 03,65,Improved,1976,235000
2019-04,3 ROOM,130,KIM TIAN RD,07 TO 09,65,Improved,1976,270000
2019-04,3 ROOM,63,TELOK BLANGAH HTS,07 TO 09,73,New Generation,1976,333000
2019-04,4 ROOM,58,TELOK BLANGAH HTS,10 TO 12,91,New Generation,1976,460000
2019-04,5 ROOM,48,TELOK BLANGAH DR,10 TO 12,123,Standard,1976,680000
2019-04,5 ROOM,60,TELOK BLANGAH HTS,10 TO 12,134,Adjoined flat,1976,620000
2019-04,3 ROOM,9,HAIG RD,04 TO 06,70,Improved,1976,320000
2019-04,5 ROOM,4,HAIG RD,01 TO 03,150,Adjoined flat,1976,728000
2019-04,3 ROOM,211,BOON LAY PL,13 TO 15,74,Improved,1976,220000
2019-04,3 ROOM,208,BOON LAY PL,01 TO 03,74,Improved,1976,200000
2019-04,3 ROOM,67,MARINE DR,13 TO 15,65,Improved,1976,375000
2019-04,3 ROOM,64,MARINE DR,04 TO 06,68,Improved,1976,333000
2019-04,3 ROOM,5,GHIM MOH RD,04 TO 06,65,Improved,1976,325000
2019-04,3 ROOM,1,GHIM MOH RD,01 TO 03,65,Improved,1976,303000
2019-04,3 ROOM,4,GHIM MOH RD,10 TO 12,76,Improved,1976,390000
2019-04,3 ROOM,2,GHIM MOH RD,10 TO 12,65,Improved,1976,304888
2019-04,3 ROOM,232,LOR 8 TOA PAYOH,04 TO 06,65,Improved,1976,232000
2019-04,3 ROOM,225,LOR 8 TOA PAYOH,10 TO 12,65,Improved,1976,230000
2019-04,3 ROOM,232,LOR 8 TOA PAYOH,01 TO 03,65,Improved,1976,238000
2019-04,4 ROOM,222,LOR 8 TOA PAYOH,19 TO 21,82,Improved,1976,355888
2019-04,4 ROOM,226,LOR 8 TOA PAYOH,07 TO 09,82,Improved,1976,325000
2019-04,5 ROOM,223,LOR 8 TOA PAYOH,04 TO 06,114,Standard,1976,470000
2019-04,3 ROOM,6,MARSILING DR,07 TO 09,65,Improved,1976,208000
2019-04,3 ROOM,15,MARSILING LANE,01 TO 03,65,Improved,1976,183500
2019-04,3 ROOM,12,MARSILING LANE,01 TO 03,76,Improved,1976,196000
2019-04,3 ROOM,12,MARSILING LANE,10 TO 12,65,Improved,1976,212000
2019-04,5 ROOM,11,MARSILING DR,13 TO 15,126,Standard,1976,330000
2019-04,5 ROOM,9,MARSILING DR,13 TO 15,120,Standard,1976,318000
2019-05,3 ROOM,28,JLN BT MERAH,01 TO 03,60,Standard,1967,208000
2019-05,3 ROOM,19,BALAM RD,10 TO 12,60.3,Standard,1967,240000
2019-05,3 ROOM,23,BALAM RD,10 TO 12,60.3,Standard,1967,215000
2019-05,3 ROOM,24,BALAM RD,07 TO 09,60,Standard,1967,212000
2019-05,3 ROOM,66,CIRCUIT RD,04 TO 06,56,Standard,1967,250000
2019-05,3 ROOM,87,C'WEALTH CL,01 TO 03,69,Standard,1967,268000
2019-05,3 ROOM,82,C'WEALTH CL,04 TO 06,60,Standard,1967,255000
2019-05,3 ROOM,84,C'WEALTH CL,07 TO 09,58,Standard,1967,272000
2019-05,3 ROOM,83,C'WEALTH CL,07 TO 09,60,Standard,1967,280000
2019-05,3 ROOM,91,C'WEALTH DR,04 TO 06,60,Standard,1967,238000
2019-05,3 ROOM,113,LOR 1 TOA PAYOH,01 TO 03,65,Improved,1967,231000
2019-05,3 ROOM,119,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1968,280000
2019-05,3 ROOM,4,UPP ALJUNIED LANE,01 TO 03,57,Standard,1968,200000
2019-05,3 ROOM,26,JLN KLINIK,01 TO 03,60,Standard,1969,290000
2019-05,2 ROOM,72,CIRCUIT RD,07 TO 09,42,Standard,1969,175000
2019-05,3 ROOM,70,CIRCUIT RD,07 TO 09,56,Standard,1969,210000
2019-05,3 ROOM,69,CIRCUIT RD,07 TO 09,56,Standard,1969,242000
2019-05,3 ROOM,50,CIRCUIT RD,04 TO 06,56,Standard,1969,217000
2019-05,3 ROOM,49,CIRCUIT RD,04 TO 06,56,Standard,1969,188000
2019-05,3 ROOM,69,CIRCUIT RD,07 TO 09,56,Standard,1969,230000
2019-05,3 ROOM,95,OLD AIRPORT RD,07 TO 09,56,Standard,1969,288000
2019-05,3 ROOM,110,C'WEALTH CRES,10 TO 12,60,Standard,1969,280000
2019-05,3 ROOM,1,LOR 7 TOA PAYOH,10 TO 12,67,Improved,1969,258000
2019-05,3 ROOM,14,TAMAN HO SWEE,04 TO 06,54,Standard,1970,258000
2019-05,3 ROOM,16,TAMAN HO SWEE,07 TO 09,54,Standard,1970,315000
2019-05,3 ROOM,14,TAMAN HO SWEE,07 TO 09,54,Standard,1970,280000
2019-05,3 ROOM,99,C'WEALTH CRES,01 TO 03,55,Standard,1970,230000
2019-05,3 ROOM,97,C'WEALTH CRES,04 TO 06,59,Standard,1970,325888
2019-05,3 ROOM,154,MEI LING ST,04 TO 06,67,Improved,1970,240000
2019-05,3 ROOM,161,MEI LING ST,04 TO 06,72,Improved,1970,310000
2019-05,3 ROOM,160,MEI LING ST,04 TO 06,72,Improved,1970,338000
2019-05,3 ROOM,154,MEI LING ST,04 TO 06,67,Improved,1970,310000
2019-05,3 ROOM,165,STIRLING RD,04 TO 06,60,Improved,1970,260000
2019-05,3 ROOM,170,STIRLING RD,04 TO 06,60,Improved,1970,270000
2019-05,3 ROOM,123,LOR 1 TOA PAYOH,07 TO 09,67,Improved,1970,262000
2019-05,3 ROOM,125,LOR 1 TOA PAYOH,04 TO 06,67,Improved,1970,282000
2019-05,3 ROOM,126,LOR 1 TOA PAYOH,10 TO 12,67,Improved,1970,278888
2019-05,3 ROOM,96,LOR 3 TOA PAYOH,13 TO 15,68,Improved,1970,308000
2019-05,3 ROOM,38,LOR 5 TOA PAYOH,01 TO 03,77,Improved,1970,170000
2019-05,3 ROOM,9,LOR 7 TOA PAYOH,10 TO 12,66,Improved,1970,245000
2019-05,3 ROOM,18,LOR 7 TOA PAYOH,07 TO 09,67,Improved,1970,228000
2019-05,3 ROOM,12,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,210000
2019-05,3 ROOM,38,BEO CRES,04 TO 06,59,Standard,1971,310000
2019-05,3 ROOM,45,CIRCUIT RD,01 TO 03,52,Standard,1971,205000
2019-05,3 ROOM,114,HO CHING RD,04 TO 06,76,Improved,1971,210000
2019-05,3 ROOM,157,LOR 1 TOA PAYOH,07 TO 09,67,Improved,1971,340000
2019-05,3 ROOM,26,TOA PAYOH EAST,01 TO 03,67,Improved,1971,217000
2019-05,3 ROOM,19,CHAI CHEE RD,04 TO 06,65,Improved,1972,255000
2019-05,3 ROOM,41,JLN BAHAGIA,01 TO 03,91,Terrace,1972,635000
2019-05,3 ROOM,43,JLN BAHAGIA,01 TO 03,100,Terrace,1972,810000
2019-05,3 ROOM,34,WHAMPOA WEST,04 TO 06,68,Improved,1972,302000
2019-05,3 ROOM,34,WHAMPOA WEST,07 TO 09,68,Improved,1972,330000
2019-05,4 ROOM,26,BENDEMEER RD,07 TO 09,83,Improved,1972,450000
2019-05,3 ROOM,85A,LOR 4 TOA PAYOH,07 TO 09,68,Improved,1972,298000
2019-05,3 ROOM,130,BT MERAH VIEW,13 TO 15,65,Improved,1973,315000
2019-05,3 ROOM,32,BALAM RD,01 TO 03,57,Standard,1973,240000
2019-05,3 ROOM,195,KIM KEAT AVE,10 TO 12,66,Improved,1973,190000
2019-05,3 ROOM,69,LOR 4 TOA PAYOH,10 TO 12,62,Standard,1973,285000
2019-05,3 ROOM,205,TOA PAYOH NTH,04 TO 06,65,Improved,1973,296000
2019-05,4 ROOM,200,TOA PAYOH NTH,04 TO 06,87,Improved,1973,330000
2019-05,4 ROOM,204,TOA PAYOH NTH,04 TO 06,87,Improved,1973,378000
2019-05,4 ROOM,201,TOA PAYOH NTH,10 TO 12,87,Improved,1973,325000
2019-05,3 ROOM,36,CHAI CHEE AVE,04 TO 06,65,Improved,1974,242500
2019-05,3 ROOM,38,KIM PONG RD,01 TO 03,88,Standard,1974,638000
2019-05,3 ROOM,4,QUEEN'S RD,10 TO 12,73,Improved,1974,438000
2019-05,3 ROOM,4,QUEEN'S RD,04 TO 06,74,Improved,1974,432500
2019-05,4 ROOM,3,QUEEN'S RD,07 TO 09,91,Improved,1974,495000
2019-05,4 ROOM,2,QUEEN'S RD,04 TO 06,89,Improved,1974,538000
2019-05,5 ROOM,1,QUEEN'S RD,07 TO 09,123,Standard,1974,852000
2019-05,3 ROOM,4,SAGO LANE,04 TO 06,137,Improved,1974,510000
2019-05,3 ROOM,9,SELEGIE RD,07 TO 09,58,Standard,1974,370000
2019-05,3 ROOM,8,SELEGIE RD,07 TO 09,56,Standard,1974,360000
2019-05,3 ROOM,215,BOON LAY PL,07 TO 09,66,Improved,1974,215000
2019-05,3 ROOM,121,YUAN CHING RD,04 TO 06,61,Improved,1974,190000
2019-05,3 ROOM,47,BENDEMEER RD,10 TO 12,65,Improved,1974,238000
2019-05,3 ROOM,57,GEYLANG BAHRU,13 TO 15,65,Improved,1974,265000
2019-05,3 ROOM,72,GEYLANG BAHRU,13 TO 15,59,Improved,1974,270000
2019-05,3 ROOM,57,GEYLANG BAHRU,16 TO 18,65,Improved,1974,272000
2019-05,3 ROOM,75,WHAMPOA DR,13 TO 15,65,Improved,1974,232000
2019-05,3 ROOM,98,WHAMPOA DR,10 TO 12,65,Improved,1974,250000
2019-05,3 ROOM,82,WHAMPOA DR,07 TO 09,77,Improved,1974,292800
2019-05,4 ROOM,94,WHAMPOA DR,10 TO 12,91,Improved,1974,360000
2019-05,4 ROOM,100,WHAMPOA DR,01 TO 03,91,Improved,1974,348000
2019-05,4 ROOM,49,WHAMPOA STH,13 TO 15,87,Improved,1974,370000
2019-05,5 ROOM,55,GEYLANG BAHRU,25 TO 27,114,Standard,1974,575000
2019-05,3 ROOM,2,MARSILING DR,13 TO 15,65,Improved,1974,230000
2019-05,4 ROOM,5,MARSILING DR,04 TO 06,90,Improved,1974,240000
2019-05,5 ROOM,33,CHAI CHEE AVE,07 TO 09,119,Standard,1975,578000
2019-05,1 ROOM,7,TELOK BLANGAH CRES,07 TO 09,31,Improved,1975,183000
2019-05,1 ROOM,7,TELOK BLANGAH CRES,04 TO 06,31,Improved,1975,180000
2019-05,1 ROOM,7,TELOK BLANGAH CRES,10 TO 12,31,Improved,1975,187000
2019-05,3 ROOM,105,HENDERSON CRES,22 TO 24,65,Improved,1975,370000
2019-05,3 ROOM,105,HENDERSON CRES,13 TO 15,65,Improved,1975,350000
2019-05,3 ROOM,105,HENDERSON CRES,04 TO 06,65,Improved,1975,320000
2019-05,3 ROOM,10,TELOK BLANGAH CRES,04 TO 06,59,Improved,1975,258000
2019-05,3 ROOM,21,TELOK BLANGAH CRES,01 TO 03,65,Improved,1975,208000
2019-05,3 ROOM,12,TELOK BLANGAH CRES,10 TO 12,70,Improved,1975,308000
2019-05,4 ROOM,24,TELOK BLANGAH CRES,13 TO 15,82,Improved,1975,369000
2019-05,3 ROOM,34,UPP CROSS ST,13 TO 15,65,Improved,1975,370000
2019-05,3 ROOM,97,ALJUNIED CRES,04 TO 06,76,Improved,1975,320000
2019-05,4 ROOM,44,SIMS DR,16 TO 18,88,Improved,1975,393800
2019-05,3 ROOM,1,HOUGANG AVE 3,13 TO 15,59,Improved,1975,220000
2019-05,3 ROOM,185,BOON LAY AVE,13 TO 15,59,Improved,1975,195000
2019-05,3 ROOM,186,BOON LAY AVE,04 TO 06,59,Improved,1975,186000
2019-05,3 ROOM,185,BOON LAY AVE,01 TO 03,59,Improved,1975,175000
2019-05,3 ROOM,186,BOON LAY AVE,13 TO 15,59,Improved,1975,196000
2019-05,3 ROOM,185,BOON LAY AVE,16 TO 18,59,Improved,1975,180100
2019-05,3 ROOM,35,MARINE CRES,07 TO 09,70,Improved,1975,352000
2019-05,3 ROOM,47,MARINE CRES,07 TO 09,65,Improved,1975,333000
2019-05,3 ROOM,33,MARINE CRES,13 TO 15,76,Improved,1975,468000
2019-05,3 ROOM,35,MARINE CRES,07 TO 09,59,Improved,1975,310000
2019-05,3 ROOM,30,MARINE CRES,10 TO 12,65,Improved,1975,338000
2019-05,3 ROOM,32,MARINE CRES,01 TO 03,76,Improved,1975,380000
2019-05,3 ROOM,8,MARINE TER,01 TO 03,76,Improved,1975,315000
2019-05,3 ROOM,6,MARINE TER,10 TO 12,65,Improved,1975,408000
2019-05,5 ROOM,44,MARINE CRES,04 TO 06,120,Standard,1975,740000
2019-05,5 ROOM,14,MARINE TER,19 TO 21,117,Standard,1975,854000
2019-05,3 ROOM,2,DOVER RD,04 TO 06,65,Improved,1975,275000
2019-05,3 ROOM,12,HOLLAND AVE,04 TO 06,65,Improved,1975,400000
2019-05,3 ROOM,13,HOLLAND DR,16 TO 18,65,Improved,1975,350000
2019-05,3 ROOM,13,HOLLAND DR,13 TO 15,65,Improved,1975,392000
2019-05,3 ROOM,47,HOLLAND DR,04 TO 06,59,Improved,1975,338000
2019-05,3 ROOM,13,HOLLAND DR,16 TO 18,65,Improved,1975,410000
2019-05,4 ROOM,13,HOLLAND DR,07 TO 09,88,Improved,1975,540888
2019-05,5 ROOM,21,HOLLAND DR,25 TO 27,119,Standard,1975,790000
2019-05,3 ROOM,214,ANG MO KIO AVE 3,10 TO 12,67,New Generation,1976,265000
2019-05,4 ROOM,215,ANG MO KIO AVE 1,07 TO 09,88,New Generation,1976,380000
2019-05,5 ROOM,20,BEDOK STH RD,10 TO 12,119,Standard,1976,613000
2019-05,2 ROOM,45,TELOK BLANGAH DR,07 TO 09,45,Improved,1976,220000
2019-05,2 ROOM,45,TELOK BLANGAH DR,04 TO 06,45,Improved,1976,225000
2019-05,3 ROOM,60,TELOK BLANGAH HTS,04 TO 06,67,New Generation,1976,280000
2019-05,3 ROOM,30,TELOK BLANGAH RISE,04 TO 06,70,Improved,1976,325000
2019-05,4 ROOM,59,TELOK BLANGAH HTS,07 TO 09,91,New Generation,1976,425000
2019-05,4 ROOM,40,TELOK BLANGAH RISE,13 TO 15,82,Improved,1976,440000
2019-05,4 ROOM,34,TELOK BLANGAH WAY,07 TO 09,82,Improved,1976,410000
2019-05,5 ROOM,39,TELOK BLANGAH RISE,04 TO 06,119,Standard,1976,570000
2019-05,3 ROOM,8,EMPRESS RD,04 TO 06,65,Improved,1976,375000
2019-05,3 ROOM,8,EMPRESS RD,10 TO 12,65,Improved,1976,382000
2019-05,3 ROOM,9,HAIG RD,01 TO 03,59,Improved,1976,295000
2019-05,3 ROOM,3,HAIG RD,07 TO 09,65,Improved,1976,320000
2019-05,3 ROOM,9,HAIG RD,10 TO 12,59,Improved,1976,328000
2019-05,4 ROOM,8,HAIG RD,01 TO 03,92,New Generation,1976,420000
2019-05,4 ROOM,11,HAIG RD,04 TO 06,92,New Generation,1976,450000
2019-05,4 ROOM,8,HAIG RD,01 TO 03,92,New Generation,1976,388000
2019-05,3 ROOM,209,BOON LAY PL,10 TO 12,65,Improved,1976,213000
2019-05,3 ROOM,211,BOON LAY PL,10 TO 12,65,Improved,1976,218000
2019-05,3 ROOM,67,MARINE DR,16 TO 18,65,Improved,1976,400000
2019-05,3 ROOM,64,MARINE DR,07 TO 09,79,Improved,1976,457000
2019-05,3 ROOM,66,MARINE DR,10 TO 12,65,Improved,1976,390000
2019-05,3 ROOM,5,GHIM MOH RD,01 TO 03,65,Improved,1976,271000
2019-05,4 ROOM,23,DOVER CRES,10 TO 12,88,Improved,1976,415000
2019-05,4 ROOM,23,DOVER CRES,01 TO 03,88,Improved,1976,403000
