Tranc_YearMonth,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price
2015-04,3 ROOM,24,BALAM RD,04 TO 06,60,Standard,1967,280000
2015-04,2 ROOM,81,C'WEALTH CL,10 TO 12,46,Standard,1967,238000
2015-04,3 ROOM,87,C'WEALTH CL,01 TO 03,58,Standard,1967,305000
2015-04,3 ROOM,83,C'WEALTH CL,13 TO 15,60,Standard,1967,310000
2015-04,3 ROOM,95,LOR 4 TOA PAYOH,01 TO 03,60,Standard,1967,270000
2015-04,3 ROOM,110,LOR 1 TOA PAYOH,07 TO 09,65,Improved,1967,348000
2015-04,3 ROOM,112,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1967,355000
2015-04,2 ROOM,120,LOR 2 TOA PAYOH,01 TO 03,40,Standard,1968,245000
2015-04,2 ROOM,120,LOR 2 TOA PAYOH,01 TO 03,40,Standard,1968,248888
2015-04,2 ROOM,120,LOR 2 TOA PAYOH,07 TO 09,40,Standard,1968,250000
2015-04,3 ROOM,5,UPP ALJUNIED LANE,04 TO 06,57,Standard,1968,275000
2015-04,3 ROOM,5,UPP ALJUNIED LANE,04 TO 06,57,Standard,1968,295000
2015-04,3 ROOM,28,JLN KLINIK,07 TO 09,58,Standard,1969,375000
2015-04,3 ROOM,22,HAVELOCK RD,04 TO 06,64,Standard,1969,376000
2015-04,3 ROOM,22,HAVELOCK RD,04 TO 06,64,Standard,1969,380000
2015-04,3 ROOM,58,CIRCUIT RD,07 TO 09,56,Standard,1969,250000
2015-04,3 ROOM,57,CIRCUIT RD,04 TO 06,56,Standard,1969,255000
2015-04,3 ROOM,50,CIRCUIT RD,04 TO 06,56,Standard,1969,268000
2015-04,3 ROOM,4,JLN BATU,01 TO 03,60,Standard,1969,260000
2015-04,3 ROOM,2,LOR 7 TOA PAYOH,04 TO 06,67,Improved,1969,303000
2015-04,2 ROOM,48,LOWER DELTA RD,10 TO 12,42,Standard,1970,263500
2015-04,3 ROOM,46,JLN BT HO SWEE,01 TO 03,62,Standard,1970,335000
2015-04,4 ROOM,102,HENDERSON CRES,07 TO 09,80,Standard,1970,457000
2015-04,3 ROOM,111,HO CHING RD,04 TO 06,68,Improved,1970,278000
2015-04,2 ROOM,9,JLN BATU,01 TO 03,49,Standard,1970,242000
2015-04,2 ROOM,9,JLN BATU,01 TO 03,48,Standard,1970,260000
2015-04,2 ROOM,8,JLN BATU,07 TO 09,50,Standard,1970,265000
2015-04,3 ROOM,154,MEI LING ST,01 TO 03,67,Improved,1970,342000
2015-04,3 ROOM,157,MEI LING ST,07 TO 09,69,Improved,1970,373000
2015-04,3 ROOM,153,MEI LING ST,10 TO 12,83,Improved,1970,435000
2015-04,3 ROOM,160,MEI LING ST,10 TO 12,72,Improved,1970,440000
2015-04,3 ROOM,9,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,275000
2015-04,3 ROOM,8,LOR 7 TOA PAYOH,01 TO 03,66,Improved,1970,281000
2015-04,3 ROOM,12,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,290000
2015-04,3 ROOM,9,LOR 7 TOA PAYOH,10 TO 12,66,Improved,1970,303000
2015-04,3 ROOM,128,LOR 1 TOA PAYOH,10 TO 12,67,Improved,1970,320000
2015-04,3 ROOM,9,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,321000
2015-04,3 ROOM,126,LOR 1 TOA PAYOH,10 TO 12,67,Improved,1970,335000
2015-04,3 ROOM,125,LOR 1 TOA PAYOH,13 TO 15,67,Improved,1970,400000
2015-04,2 ROOM,40,BEO CRES,07 TO 09,51,Standard,1971,273000
2015-04,3 ROOM,40,BEO CRES,04 TO 06,59,Standard,1971,333000
2015-04,3 ROOM,36,BEO CRES,10 TO 12,59,Standard,1971,341000
2015-04,2 ROOM,44,CIRCUIT RD,01 TO 03,40,Standard,1971,233000
2015-04,2 ROOM,43,CIRCUIT RD,01 TO 03,40,Standard,1971,245000
2015-04,3 ROOM,46,CIRCUIT RD,01 TO 03,51,Standard,1971,233000
2015-04,3 ROOM,45,CIRCUIT RD,07 TO 09,52,Standard,1971,261888
2015-04,4 ROOM,36,CIRCUIT RD,13 TO 15,83.1,Standard,1971,300000
2015-04,3 ROOM,168,STIRLING RD,07 TO 09,60,Improved,1971,360000
2015-04,3 ROOM,25,TOA PAYOH EAST,04 TO 06,67,Improved,1971,320000
2015-04,3 ROOM,26,TOA PAYOH EAST,07 TO 09,67,Improved,1971,325000
2015-04,3 ROOM,21,CHAI CHEE RD,07 TO 09,65,Improved,1972,290000
2015-04,3 ROOM,93,PAYA LEBAR WAY,01 TO 03,58,Improved,1972,272000
2015-04,3 ROOM,30,BENDEMEER RD,01 TO 03,68,Improved,1972,328000
2015-04,3 ROOM,23,BENDEMEER RD,04 TO 06,68,Improved,1972,375000
2015-04,2 ROOM,160,LOR 1 TOA PAYOH,01 TO 03,40,Improved,1972,233000
2015-04,3 ROOM,174,LOR 1 TOA PAYOH,10 TO 12,65,Improved,1972,305000
2015-04,3 ROOM,173,LOR 1 TOA PAYOH,10 TO 12,66,Improved,1972,325000
2015-04,3 ROOM,158,LOR 1 TOA PAYOH,01 TO 03,65,Improved,1972,333000
2015-04,3 ROOM,186,TOA PAYOH CTRL,04 TO 06,64,Improved,1972,395000
2015-04,3 ROOM,128,BT MERAH VIEW,13 TO 15,65,Improved,1973,365000
2015-04,3 ROOM,130,BT MERAH VIEW,07 TO 09,65,Improved,1973,388000
2015-04,3 ROOM,36,MOH GUAN TER,01 TO 03,75,Standard,1973,580000
2015-04,3 ROOM,43,MOH GUAN TER,01 TO 03,77,Standard,1973,600000
2015-04,3 ROOM,27,LIM LIAK ST,01 TO 03,88,Standard,1973,700100
2015-04,3 ROOM,32,BALAM RD,04 TO 06,67,Standard,1973,280000
2015-04,3 ROOM,23A,QUEEN'S CL,19 TO 21,76,Improved,1973,380000
2015-04,4 ROOM,23B,QUEEN'S CL,01 TO 03,89,Improved,1973,400000
2015-04,3 ROOM,206,TOA PAYOH NTH,07 TO 09,76,Improved,1973,280000
2015-04,3 ROOM,73,LOR 4 TOA PAYOH,10 TO 12,62,Standard,1973,330000
2015-04,3 ROOM,69,LOR 4 TOA PAYOH,04 TO 06,62,Standard,1973,345000
2015-04,3 ROOM,205,TOA PAYOH NTH,04 TO 06,65,Improved,1973,365000
2015-04,3 ROOM,32,CHAI CHEE AVE,04 TO 06,65,Improved,1974,350000
2015-04,4 ROOM,25,SIN MING RD,07 TO 09,88,Improved,1974,390000
2015-04,3 ROOM,10,SELEGIE RD,07 TO 09,56,Standard,1974,398000
2015-04,3 ROOM,121,YUAN CHING RD,07 TO 09,61,Improved,1974,238000
2015-04,3 ROOM,214,BOON LAY PL,01 TO 03,65,Improved,1974,260000
2015-04,3 ROOM,75,WHAMPOA DR,07 TO 09,76,Improved,1974,290000
2015-04,3 ROOM,85,WHAMPOA DR,01 TO 03,65,Improved,1974,293000
2015-04,3 ROOM,47,BENDEMEER RD,04 TO 06,65,Improved,1974,299888
2015-04,3 ROOM,73,GEYLANG BAHRU,13 TO 15,59,Improved,1974,307000
2015-04,3 ROOM,73,GEYLANG BAHRU,10 TO 12,59,Improved,1974,308000
2015-04,3 ROOM,82,WHAMPOA DR,13 TO 15,66,Improved,1974,340000
2015-04,3 ROOM,72,GEYLANG BAHRU,04 TO 06,70,Improved,1974,348000
2015-04,4 ROOM,49,WHAMPOA STH,04 TO 06,87,Improved,1974,378800
2015-04,4 ROOM,96,WHAMPOA DR,01 TO 03,91,Improved,1974,385000
2015-04,4 ROOM,84,WHAMPOA DR,10 TO 12,91,Improved,1974,405000
2015-04,4 ROOM,95,WHAMPOA DR,16 TO 18,91,Improved,1974,420000
2015-04,4 ROOM,99,WHAMPOA DR,13 TO 15,91,Improved,1974,450000
2015-04,3 ROOM,4,HOLLAND CL,13 TO 15,65,Improved,1974,355000
2015-04,3 ROOM,9,HOLLAND AVE,07 TO 09,65,Improved,1974,378000
2015-04,4 ROOM,168A,QUEENSWAY,04 TO 06,84,Improved,1974,450000
2015-04,5 ROOM,34,CHAI CHEE AVE,01 TO 03,119,Standard,1975,590000
2015-04,1 ROOM,7,TELOK BLANGAH CRES,01 TO 03,31,Improved,1975,208000
2015-04,3 ROOM,136,JLN BT MERAH,07 TO 09,59,Improved,1975,309000
2015-04,3 ROOM,16,TELOK BLANGAH CRES,07 TO 09,76,Improved,1975,390000
2015-04,4 ROOM,44,SIMS DR,07 TO 09,88,Improved,1975,409000
2015-04,3 ROOM,2,HOUGANG AVE 3,10 TO 12,59,Improved,1975,250000
2015-04,3 ROOM,2,HOUGANG AVE 3,04 TO 06,59,Improved,1975,275000
2015-04,3 ROOM,186,BOON LAY AVE,01 TO 03,59,Improved,1975,240000
2015-04,3 ROOM,185,BOON LAY AVE,13 TO 15,59,Improved,1975,248000
2015-04,3 ROOM,185,BOON LAY AVE,10 TO 12,59,Improved,1975,275000
2015-04,3 ROOM,186,BOON LAY AVE,16 TO 18,68,Improved,1975,280000
2015-04,4 ROOM,15,UPP BOON KENG RD,13 TO 15,88,Improved,1975,505000
2015-04,5 ROOM,12,NTH BRIDGE RD,04 TO 06,114,Standard,1975,595000
2015-04,3 ROOM,6,MARINE TER,01 TO 03,65,Improved,1975,380000
2015-04,3 ROOM,6,MARINE TER,04 TO 06,65,Improved,1975,410000
2015-04,3 ROOM,6,MARINE TER,07 TO 09,65,Improved,1975,428000
2015-04,3 ROOM,31,MARINE CRES,04 TO 06,76,Improved,1975,440000
2015-04,4 ROOM,34,MARINE CRES,01 TO 03,82,Improved,1975,460000
2015-04,4 ROOM,18,MARINE TER,07 TO 09,88,Improved,1975,520000
2015-04,5 ROOM,29,MARINE CRES,10 TO 12,120,Standard,1975,755000
2015-04,5 ROOM,43,MARINE CRES,13 TO 15,120,Standard,1975,805000
2015-04,5 ROOM,44,MARINE CRES,13 TO 15,120,Standard,1975,835000
2015-04,3 ROOM,12,HOLLAND AVE,04 TO 06,65,Improved,1975,450000
2015-04,3 ROOM,11,HOLLAND DR,16 TO 18,65,Improved,1975,460000
2015-04,4 ROOM,11,HOLLAND DR,10 TO 12,88,Improved,1975,615000
2015-04,5 ROOM,21,HOLLAND DR,16 TO 18,117,Standard,1975,865000
2015-04,5 ROOM,20,HOLLAND DR,16 TO 18,117,Standard,1975,870000
2015-04,4 ROOM,214,LOR 8 TOA PAYOH,10 TO 12,82,Improved,1975,382000
2015-04,5 ROOM,215,LOR 8 TOA PAYOH,16 TO 18,117,Standard,1975,573000
2015-04,3 ROOM,214,ANG MO KIO AVE 3,07 TO 09,67,New Generation,1976,285000
2015-04,3 ROOM,213,ANG MO KIO AVE 3,07 TO 09,67,New Generation,1976,305000
2015-04,4 ROOM,8,BEDOK STH AVE 2,10 TO 12,82,Improved,1976,408000
2015-04,5 ROOM,20,BEDOK STH RD,01 TO 03,114,Standard,1976,608000
2015-04,2 ROOM,45,TELOK BLANGAH DR,10 TO 12,45,Improved,1976,270000
2015-04,3 ROOM,28,TELOK BLANGAH RISE,07 TO 09,70,Improved,1976,373000
2015-04,3 ROOM,61,TELOK BLANGAH HTS,04 TO 06,67,New Generation,1976,390000
2015-04,3 ROOM,31,TELOK BLANGAH RISE,07 TO 09,70,Improved,1976,390000
2015-04,3 ROOM,43,TELOK BLANGAH RISE,04 TO 06,70,Improved,1976,405000
2015-04,3 ROOM,130,KIM TIAN RD,07 TO 09,76,Improved,1976,420000
2015-04,3 ROOM,63,TELOK BLANGAH HTS,10 TO 12,73,New Generation,1976,438000
2015-04,4 ROOM,34,TELOK BLANGAH WAY,01 TO 03,82,Improved,1976,401888
2015-04,4 ROOM,40,TELOK BLANGAH RISE,07 TO 09,82,Improved,1976,436000
2015-04,3 ROOM,3,HAIG RD,13 TO 15,65,Improved,1976,348000
2015-04,5 ROOM,202,BOON LAY DR,07 TO 09,120,Standard,1976,460000
2015-04,3 ROOM,10,GLOUCESTER RD,13 TO 15,67,New Generation,1976,387000
2015-04,4 ROOM,9,GLOUCESTER RD,13 TO 15,91,New Generation,1976,535000
2015-04,5 ROOM,48,DORSET RD,04 TO 06,117,Standard,1976,635000
2015-04,3 ROOM,66,MARINE DR,01 TO 03,76,Improved,1976,450000
2015-04,4 ROOM,63,MARINE DR,13 TO 15,87,Improved,1976,545000
2015-04,3 ROOM,1,GHIM MOH RD,10 TO 12,65,Improved,1976,380000
2015-04,4 ROOM,23,DOVER CRES,01 TO 03,88,Improved,1976,545000
2015-04,3 ROOM,232,LOR 8 TOA PAYOH,04 TO 06,76,Improved,1976,330000
2015-04,4 ROOM,222,LOR 8 TOA PAYOH,01 TO 03,82,Improved,1976,358000
2015-04,4 ROOM,222,LOR 8 TOA PAYOH,13 TO 15,82,Improved,1976,378000
2015-04,4 ROOM,221,LOR 8 TOA PAYOH,10 TO 12,82,Improved,1976,382500
2015-04,4 ROOM,226,LOR 8 TOA PAYOH,01 TO 03,82,Improved,1976,386000
2015-04,4 ROOM,226,LOR 8 TOA PAYOH,16 TO 18,82,Improved,1976,400000
2015-04,4 ROOM,222,LOR 8 TOA PAYOH,19 TO 21,82,Improved,1976,404000
2015-04,5 ROOM,223,LOR 8 TOA PAYOH,01 TO 03,117,Standard,1976,555000
2015-04,3 ROOM,6,MARSILING DR,10 TO 12,65,Improved,1976,258000
2015-04,4 ROOM,7,MARSILING DR,01 TO 03,88,Improved,1976,293000
2015-04,4 ROOM,8,MARSILING DR,04 TO 06,88,Improved,1976,298000
2015-04,5 ROOM,11,MARSILING DR,04 TO 06,123,Standard,1976,355000
2015-05,2 ROOM,63,CIRCUIT RD,07 TO 09,45,Standard,1967,230000
2015-05,3 ROOM,66,CIRCUIT RD,04 TO 06,56,Standard,1967,275000
2015-05,3 ROOM,24,BALAM RD,07 TO 09,60,Standard,1967,280000
2015-05,3 ROOM,86,C'WEALTH CL,01 TO 03,58,Standard,1967,308000
2015-05,3 ROOM,84,C'WEALTH CL,01 TO 03,69,Standard,1967,328000
2015-05,3 ROOM,94,LOR 4 TOA PAYOH,04 TO 06,60,Standard,1967,280000
2015-05,3 ROOM,112,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1967,320000
2015-05,3 ROOM,50,CIRCUIT RD,01 TO 03,55,Standard,1969,240000
2015-05,3 ROOM,59,CIRCUIT RD,01 TO 03,60,Standard,1969,250000
2015-05,3 ROOM,49,CIRCUIT RD,04 TO 06,56,Standard,1969,263000
2015-05,3 ROOM,61,CIRCUIT RD,04 TO 06,61,Standard,1969,280000
2015-05,3 ROOM,72,LOR 5 TOA PAYOH,01 TO 03,64,Standard,1969,300000
2015-05,3 ROOM,1,LOR 7 TOA PAYOH,10 TO 12,67,Improved,1969,300000
2015-05,3 ROOM,14,TAMAN HO SWEE,01 TO 03,54,Standard,1970,350000
2015-05,4 ROOM,102,HENDERSON CRES,07 TO 09,80,Standard,1970,468000
2015-05,2 ROOM,9,JLN BATU,07 TO 09,50,Standard,1970,290000
2015-05,3 ROOM,163,STIRLING RD,01 TO 03,66,Improved,1970,290000
2015-05,3 ROOM,96,C'WEALTH CRES,01 TO 03,59,Standard,1970,305000
2015-05,3 ROOM,96,C'WEALTH CRES,04 TO 06,59,Standard,1970,318000
2015-05,3 ROOM,8,LOR 7 TOA PAYOH,10 TO 12,66,Improved,1970,297000
2015-05,3 ROOM,126,LOR 1 TOA PAYOH,07 TO 09,67,Improved,1970,340000
2015-05,3 ROOM,123,LOR 1 TOA PAYOH,04 TO 06,67,Improved,1970,363000
2015-05,3 ROOM,126,LOR 1 TOA PAYOH,13 TO 15,67,Improved,1970,372000
2015-05,2 ROOM,32,JLN BT HO SWEE,04 TO 06,48,Standard,1971,290000
2015-05,3 ROOM,32,JLN BT HO SWEE,04 TO 06,68,Standard,1971,415000
2015-05,2 ROOM,40,CIRCUIT RD,01 TO 03,45,Standard,1971,230000
2015-05,3 ROOM,45,CIRCUIT RD,01 TO 03,52,Standard,1971,276000
2015-05,3 ROOM,168,STIRLING RD,07 TO 09,60,Improved,1971,330000
2015-05,3 ROOM,25,TOA PAYOH EAST,10 TO 12,67,Improved,1971,300000
2015-05,3 ROOM,17,LOR 7 TOA PAYOH,16 TO 18,67,Improved,1971,330000
2015-05,3 ROOM,34,WHAMPOA WEST,10 TO 12,68,Improved,1972,375000
2015-05,3 ROOM,26,BENDEMEER RD,22 TO 24,71,Improved,1972,430000
2015-05,2 ROOM,161,LOR 1 TOA PAYOH,01 TO 03,40,Improved,1972,238000
2015-05,3 ROOM,159,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1972,370000
2015-05,3 ROOM,22,SIN MING RD,10 TO 12,68,Improved,1973,286000
2015-05,3 ROOM,48,MOH GUAN TER,01 TO 03,60,Standard,1973,613000
2015-05,3 ROOM,76,LOR LIMAU,13 TO 15,65,Improved,1973,300000
2015-05,3 ROOM,76,LOR LIMAU,10 TO 12,65,Improved,1973,305000
2015-05,3 ROOM,195,KIM KEAT AVE,01 TO 03,66,Improved,1973,260000
2015-05,3 ROOM,194,KIM KEAT AVE,10 TO 12,66,Improved,1973,285000
2015-05,3 ROOM,73,LOR 4 TOA PAYOH,04 TO 06,62,Standard,1973,308000
2015-05,4 ROOM,204,TOA PAYOH NTH,07 TO 09,87,Improved,1973,463000
2015-05,3 ROOM,40,CHAI CHEE AVE,04 TO 06,65,Improved,1974,330000
2015-05,3 ROOM,32,CHAI CHEE AVE,04 TO 06,73,Improved,1974,330000
2015-05,3 ROOM,40,CHAI CHEE AVE,07 TO 09,73,Improved,1974,330000
2015-05,4 ROOM,25,SIN MING RD,04 TO 06,88,Improved,1974,370000
2015-05,5 ROOM,1,QUEEN'S RD,19 TO 21,123,Standard,1974,860000
2015-05,3 ROOM,122,YUAN CHING RD,07 TO 09,61,Improved,1974,250000
2015-05,3 ROOM,122,YUAN CHING RD,07 TO 09,61,Improved,1974,278000
2015-05,3 ROOM,85,WHAMPOA DR,01 TO 03,65,Improved,1974,292000
2015-05,4 ROOM,94,WHAMPOA DR,01 TO 03,91,Improved,1974,390000
2015-05,4 ROOM,94,WHAMPOA DR,16 TO 18,91,Improved,1974,425000
2015-05,4 ROOM,100,WHAMPOA DR,10 TO 12,91,Improved,1974,427000
2015-05,4 ROOM,101,WHAMPOA DR,10 TO 12,91,Improved,1974,438000
2015-05,5 ROOM,55,GEYLANG BAHRU,04 TO 06,117,Standard,1974,588000
2015-05,3 ROOM,6,HOLLAND CL,13 TO 15,65,Improved,1974,378000
2015-05,3 ROOM,32,HOLLAND CL,10 TO 12,59,Improved,1974,399000
2015-05,3 ROOM,8,HOLLAND AVE,16 TO 18,59,Improved,1974,412000
2015-05,4 ROOM,168A,QUEENSWAY,01 TO 03,84,Improved,1974,423000
2015-05,4 ROOM,168A,QUEENSWAY,16 TO 18,84,Improved,1974,488000
2015-05,4 ROOM,6,HOLLAND CL,04 TO 06,86,Improved,1974,578000
2015-05,1 ROOM,7,TELOK BLANGAH CRES,01 TO 03,31,Improved,1975,200000
2015-05,3 ROOM,20,TELOK BLANGAH CRES,01 TO 03,65,Improved,1975,330000
2015-05,3 ROOM,13,TELOK BLANGAH CRES,04 TO 06,65,Improved,1975,340000
2015-05,4 ROOM,44,SIMS DR,13 TO 15,88,Improved,1975,392000
2015-05,3 ROOM,2,HOUGANG AVE 3,01 TO 03,59,Improved,1975,237000
2015-05,3 ROOM,1,HOUGANG AVE 3,13 TO 15,59,Improved,1975,261000
2015-05,3 ROOM,2,HOUGANG AVE 3,04 TO 06,59,Improved,1975,270000
2015-05,3 ROOM,185,BOON LAY AVE,01 TO 03,59,Improved,1975,240000
2015-05,3 ROOM,185,BOON LAY AVE,13 TO 15,59,Improved,1975,265000
2015-05,3 ROOM,33,MARINE CRES,01 TO 03,65,Improved,1975,377000
2015-05,4 ROOM,18,MARINE TER,07 TO 09,88,Improved,1975,545000
2015-05,3 ROOM,3,DOVER RD,01 TO 03,65,Improved,1975,320000
2015-05,3 ROOM,41,HOLLAND DR,01 TO 03,59,Improved,1975,330000
2015-05,3 ROOM,13,HOLLAND DR,04 TO 06,65,Improved,1975,340000
2015-05,3 ROOM,11,HOLLAND DR,13 TO 15,65,Improved,1975,430000
2015-05,4 ROOM,214,LOR 8 TOA PAYOH,07 TO 09,82,Improved,1975,363000
2015-05,4 ROOM,214,LOR 8 TOA PAYOH,07 TO 09,82,Improved,1975,378000
2015-05,3 ROOM,214,ANG MO KIO AVE 3,04 TO 06,67,New Generation,1976,300000
2015-05,3 ROOM,208,ANG MO KIO AVE 1,04 TO 06,73,New Generation,1976,328000
2015-05,3 ROOM,1,BEDOK STH AVE 1,07 TO 09,59,Improved,1976,340000
2015-05,5 ROOM,19,BEDOK STH RD,04 TO 06,114,Standard,1976,638000
2015-05,5 ROOM,20,BEDOK STH RD,22 TO 24,119,Standard,1976,670000
2015-05,5 ROOM,20,BEDOK STH RD,19 TO 21,117,Standard,1976,671000
2015-05,3 ROOM,43,TELOK BLANGAH RISE,04 TO 06,70,Improved,1976,342000
2015-05,3 ROOM,31,TELOK BLANGAH RISE,04 TO 06,70,Improved,1976,368000
2015-05,3 ROOM,62,TELOK BLANGAH HTS,07 TO 09,73,New Generation,1976,378000
2015-05,3 ROOM,60,TELOK BLANGAH HTS,10 TO 12,67,New Generation,1976,380000
2015-05,3 ROOM,60,TELOK BLANGAH HTS,04 TO 06,67,New Generation,1976,410000
2015-05,3 ROOM,8,EMPRESS RD,07 TO 09,65,Improved,1976,433000
2015-05,3 ROOM,209,BOON LAY PL,01 TO 03,65,Improved,1976,280000
2015-05,3 ROOM,208,BOON LAY PL,07 TO 09,65,Improved,1976,283000
2015-05,5 ROOM,39,UPP BOON KENG RD,16 TO 18,114,Standard,1976,620000
2015-05,3 ROOM,66,MARINE DR,07 TO 09,65,Improved,1976,453000
2015-05,3 ROOM,67,MARINE DR,10 TO 12,76,Improved,1976,470000
2015-05,4 ROOM,61,MARINE DR,04 TO 06,87,Improved,1976,510000
2015-05,4 ROOM,76,MARINE DR,04 TO 06,82,Improved,1976,527000
2015-05,4 ROOM,61,MARINE DR,10 TO 12,87,Improved,1976,555000
2015-05,4 ROOM,61,MARINE DR,07 TO 09,87,Improved,1976,563000
2015-05,4 ROOM,62,MARINE DR,10 TO 12,87,Improved,1976,585000
2015-05,3 ROOM,5,GHIM MOH RD,01 TO 03,65,Improved,1976,320000
2015-05,3 ROOM,2,GHIM MOH RD,04 TO 06,65,Improved,1976,333000
2015-05,3 ROOM,6,GHIM MOH RD,07 TO 09,76,Improved,1976,440000
2015-05,4 ROOM,23,DOVER CRES,04 TO 06,88,Improved,1976,470000
2015-05,4 ROOM,23,DOVER CRES,04 TO 06,88,Improved,1976,525000
2015-05,3 ROOM,232,LOR 8 TOA PAYOH,04 TO 06,65,Improved,1976,290000
2015-05,3 ROOM,232,LOR 8 TOA PAYOH,07 TO 09,65,Improved,1976,295000
2015-05,3 ROOM,232,LOR 8 TOA PAYOH,07 TO 09,65,Improved,1976,308000
2015-05,5 ROOM,217,LOR 8 TOA PAYOH,22 TO 24,114,Standard,1976,505000
2015-05,5 ROOM,224,LOR 8 TOA PAYOH,16 TO 18,114,Standard,1976,515000
2015-05,5 ROOM,9,MARSILING DR,04 TO 06,120,Standard,1976,338800
2015-06,2 ROOM,63,CIRCUIT RD,01 TO 03,45,Standard,1967,225000
2015-06,3 ROOM,65,CIRCUIT RD,04 TO 06,59,Standard,1967,258000
2015-06,3 ROOM,23,BALAM RD,07 TO 09,60.3,Standard,1967,280000
2015-06,3 ROOM,34,CIRCUIT RD,07 TO 09,60,Standard,1967,280000
2015-06,3 ROOM,63,CIRCUIT RD,10 TO 12,67,Standard,1967,323000
2015-06,3 ROOM,82,C'WEALTH CL,10 TO 12,60,Standard,1967,328000
2015-06,3 ROOM,83,C'WEALTH CL,13 TO 15,60,Standard,1967,338000
2015-06,2 ROOM,55,LOR 5 TOA PAYOH,10 TO 12,43,Standard,1967,242000
2015-06,3 ROOM,61,LOR 5 TOA PAYOH,10 TO 12,78,Improved,1967,310000
2015-06,3 ROOM,114,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1967,350000
2015-06,2 ROOM,81,MACPHERSON LANE,10 TO 12,50,Standard,1968,225000
2015-06,3 ROOM,50,STIRLING RD,01 TO 03,105,Terrace,1968,718000
2015-06,3 ROOM,5,UPP ALJUNIED LANE,07 TO 09,57,Standard,1968,286000
2015-06,3 ROOM,28,JLN KLINIK,01 TO 03,58,Standard,1969,360000
2015-06,3 ROOM,22,HAVELOCK RD,13 TO 15,64,Standard,1969,410500
2015-06,3 ROOM,49,CIRCUIT RD,10 TO 12,56,Standard,1969,256500
2015-06,3 ROOM,72,CIRCUIT RD,01 TO 03,56,Standard,1969,262500
2015-06,3 ROOM,61,CIRCUIT RD,01 TO 03,59,Standard,1969,265000
2015-06,3 ROOM,59,CIRCUIT RD,07 TO 09,60,Standard,1969,280000
2015-06,3 ROOM,61,CIRCUIT RD,07 TO 09,61,Standard,1969,284000
2015-06,3 ROOM,99,OLD AIRPORT RD,07 TO 09,56,Standard,1969,320000
2015-06,3 ROOM,99,OLD AIRPORT RD,07 TO 09,56,Standard,1969,325000
2015-06,2 ROOM,113,C'WEALTH CRES,10 TO 12,47,Standard,1969,248000
2015-06,3 ROOM,2,LOR 7 TOA PAYOH,04 TO 06,67,Improved,1969,275500
2015-06,3 ROOM,1,LOR 7 TOA PAYOH,01 TO 03,67,Improved,1969,285888
2015-06,3 ROOM,3,LOR 7 TOA PAYOH,04 TO 06,68,Improved,1969,299000
2015-06,3 ROOM,66,LOR 4 TOA PAYOH,07 TO 09,72,Standard,1969,373000
2015-06,2 ROOM,48,LOWER DELTA RD,04 TO 06,43,Standard,1970,263000
2015-06,3 ROOM,107,JLN BT MERAH,07 TO 09,63,Standard,1970,328000
2015-06,3 ROOM,46,JLN BT HO SWEE,07 TO 09,62,Standard,1970,378000
2015-06,3 ROOM,111,HO CHING RD,04 TO 06,68,Improved,1970,255000
2015-06,3 ROOM,100,C'WEALTH CRES,01 TO 03,59,Standard,1970,298000
2015-06,3 ROOM,164,STIRLING RD,04 TO 06,66,Improved,1970,300000
2015-06,3 ROOM,100,C'WEALTH CRES,04 TO 06,59,Standard,1970,305000
2015-06,3 ROOM,165,STIRLING RD,07 TO 09,60,Improved,1970,324008
2015-06,3 ROOM,165,STIRLING RD,10 TO 12,60,Improved,1970,333000
2015-06,3 ROOM,157,MEI LING ST,13 TO 15,69,Improved,1970,375000
2015-06,3 ROOM,157,MEI LING ST,04 TO 06,69,Improved,1970,380000
2015-06,3 ROOM,154,MEI LING ST,10 TO 12,67,Improved,1970,410000
2015-06,3 ROOM,161,MEI LING ST,04 TO 06,72,Improved,1970,430000
2015-06,3 ROOM,161,MEI LING ST,10 TO 12,72,Improved,1970,445000
2015-06,3 ROOM,38,LOR 5 TOA PAYOH,07 TO 09,67,Improved,1970,305000
2015-06,3 ROOM,20,LOR 7 TOA PAYOH,07 TO 09,67,Improved,1970,308000
2015-06,3 ROOM,18,LOR 7 TOA PAYOH,07 TO 09,67,Improved,1970,315000
2015-06,3 ROOM,126,LOR 1 TOA PAYOH,10 TO 12,67,Improved,1970,320000
2015-06,3 ROOM,125,LOR 1 TOA PAYOH,01 TO 03,67,Improved,1970,330000
2015-06,3 ROOM,18,LOR 7 TOA PAYOH,07 TO 09,67,Improved,1970,335000
2015-06,3 ROOM,98,LOR 1 TOA PAYOH,13 TO 15,68,Improved,1970,348000
2015-06,2 ROOM,10,JLN BT HO SWEE,04 TO 06,35,Standard,1971,245000
2015-06,2 ROOM,8,JLN KUKOH,07 TO 09,53,Improved,1971,300000
2015-06,3 ROOM,28,JLN BAHAGIA,04 TO 06,56,Standard,1971,278000
