Tranc_YearMonth,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price
2018-03,5 ROOM,7,HAIG RD,07 TO 09,115,Improved,1976,670000
2018-03,3 ROOM,211,BOON LAY PL,01 TO 03,74,Improved,1976,218000
2018-03,3 ROOM,209,BOON LAY PL,04 TO 06,65,Improved,1976,235000
2018-03,3 ROOM,211,BOON LAY PL,16 TO 18,65,Improved,1976,240000
2018-03,5 ROOM,200,BOON LAY DR,10 TO 12,121,Standard,1976,418000
2018-03,5 ROOM,48A,DORSET RD,13 TO 15,114,Standard,1976,571688
2018-03,4 ROOM,74,MARINE DR,04 TO 06,82,Improved,1976,528888
2018-03,4 ROOM,62,MARINE DR,13 TO 15,87,Improved,1976,600000
2018-03,5 ROOM,224,LOR 8 TOA PAYOH,04 TO 06,114,Standard,1976,500000
2018-03,5 ROOM,229,LOR 8 TOA PAYOH,07 TO 09,117,Standard,1976,520000
2018-04,2 ROOM,66,CIRCUIT RD,01 TO 03,45,Standard,1967,215000
2018-04,3 ROOM,22,BALAM RD,07 TO 09,60,Standard,1967,240000
2018-04,3 ROOM,65,CIRCUIT RD,07 TO 09,59,Standard,1967,255000
2018-04,2 ROOM,82,C'WEALTH CL,10 TO 12,46,Standard,1967,198000
2018-04,2 ROOM,83,C'WEALTH CL,13 TO 15,46,Standard,1967,250000
2018-04,3 ROOM,93,C'WEALTH DR,07 TO 09,60,Standard,1967,280000
2018-04,3 ROOM,88,C'WEALTH CL,01 TO 03,58,Standard,1967,290000
2018-04,3 ROOM,84,C'WEALTH CL,07 TO 09,69,Standard,1967,340000
2018-04,3 ROOM,81,C'WEALTH CL,13 TO 15,60,Standard,1967,340000
2018-04,3 ROOM,94,LOR 4 TOA PAYOH,04 TO 06,60,Standard,1967,222000
2018-04,3 ROOM,115,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1967,268000
2018-04,2 ROOM,81,MACPHERSON LANE,07 TO 09,50,Standard,1968,228000
2018-04,3 ROOM,113,JLN BT MERAH,04 TO 06,60,Standard,1969,270000
2018-04,3 ROOM,28,JLN KLINIK,04 TO 06,58,Standard,1969,300000
2018-04,2 ROOM,51,CIRCUIT RD,04 TO 06,42,Standard,1969,180000
2018-04,3 ROOM,58,CIRCUIT RD,01 TO 03,56,Standard,1969,220000
2018-04,3 ROOM,59,CIRCUIT RD,04 TO 06,60,Standard,1969,245000
2018-04,3 ROOM,99,OLD AIRPORT RD,04 TO 06,56,Standard,1969,308000
2018-04,3 ROOM,2,LOR 7 TOA PAYOH,10 TO 12,67,Improved,1969,213000
2018-04,3 ROOM,2,LOR 7 TOA PAYOH,04 TO 06,67,Improved,1969,270000
2018-04,3 ROOM,2,LOR 7 TOA PAYOH,10 TO 12,67,Improved,1969,275000
2018-04,3 ROOM,12,TAMAN HO SWEE,01 TO 03,54,Standard,1970,288000
2018-04,3 ROOM,46,JLN BT HO SWEE,10 TO 12,62,Standard,1970,300000
2018-04,3 ROOM,33,JLN BAHAGIA,07 TO 09,56,Standard,1970,217500
2018-04,3 ROOM,162,MEI LING ST,07 TO 09,66,Improved,1970,292800
2018-04,3 ROOM,166,STIRLING RD,07 TO 09,60,Improved,1970,308000
2018-04,3 ROOM,158,MEI LING ST,07 TO 09,66,Improved,1970,336000
2018-04,3 ROOM,171,STIRLING RD,04 TO 06,70,Improved,1970,360000
2018-04,4 ROOM,160,MEI LING ST,13 TO 15,85,Improved,1970,468888
2018-04,4 ROOM,160,MEI LING ST,13 TO 15,85,Improved,1970,495000
2018-04,3 ROOM,13,LOR 7 TOA PAYOH,10 TO 12,66,Improved,1970,228000
2018-04,3 ROOM,13,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,232000
2018-04,3 ROOM,20,LOR 7 TOA PAYOH,10 TO 12,67,Improved,1970,260000
2018-04,3 ROOM,18,LOR 7 TOA PAYOH,01 TO 03,67,Improved,1970,268000
2018-04,3 ROOM,100,LOR 1 TOA PAYOH,04 TO 06,68,Improved,1970,275000
2018-04,3 ROOM,91,LOR 3 TOA PAYOH,10 TO 12,68,Improved,1970,295000
2018-04,3 ROOM,34,JLN BT HO SWEE,04 TO 06,59,Standard,1971,325000
2018-04,3 ROOM,114,HO CHING RD,07 TO 09,67,Improved,1971,262000
2018-04,3 ROOM,28,JLN BAHAGIA,07 TO 09,56,Standard,1971,195000
2018-04,3 ROOM,35,JLN BAHAGIA,04 TO 06,56,Standard,1971,215000
2018-04,3 ROOM,17,LOR 7 TOA PAYOH,04 TO 06,67,Improved,1971,260000
2018-04,3 ROOM,17,LOR 7 TOA PAYOH,16 TO 18,67,Improved,1971,265000
2018-04,3 ROOM,17,LOR 7 TOA PAYOH,16 TO 18,67,Improved,1971,275000
2018-04,3 ROOM,20,CHAI CHEE RD,07 TO 09,65,Improved,1972,275000
2018-04,3 ROOM,119,HO CHING RD,01 TO 03,67,Improved,1972,200000
2018-04,3 ROOM,120,HO CHING RD,04 TO 06,67,Improved,1972,215000
2018-04,3 ROOM,26,BENDEMEER RD,22 TO 24,71,Improved,1972,368000
2018-04,2 ROOM,160,LOR 1 TOA PAYOH,10 TO 12,41,Improved,1972,225000
2018-04,2 ROOM,160,LOR 1 TOA PAYOH,04 TO 06,45,Improved,1972,250000
2018-04,3 ROOM,158,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1972,313000
2018-04,5 ROOM,168,LOR 1 TOA PAYOH,10 TO 12,150,Adjoined flat,1972,735000
2018-04,3 ROOM,22,SIN MING RD,10 TO 12,68,Improved,1973,255000
2018-04,3 ROOM,23,SIN MING RD,04 TO 06,65,Improved,1973,262000
2018-04,3 ROOM,22,SIN MING RD,07 TO 09,68,Improved,1973,285000
2018-04,3 ROOM,129,BT MERAH VIEW,10 TO 12,65,Improved,1973,345000
2018-04,3 ROOM,18,TIONG BAHRU RD,01 TO 03,88,Standard,1973,560000
2018-04,3 ROOM,76,LOR LIMAU,10 TO 12,65,Improved,1973,295000
2018-04,3 ROOM,195,KIM KEAT AVE,07 TO 09,66,Improved,1973,250000
2018-04,3 ROOM,73,LOR 4 TOA PAYOH,04 TO 06,62,Standard,1973,317000
2018-04,4 ROOM,208,TOA PAYOH NTH,04 TO 06,81,Improved,1973,350000
2018-04,4 ROOM,202,TOA PAYOH NTH,04 TO 06,87,Improved,1973,434000
2018-04,3 ROOM,32,CHAI CHEE AVE,10 TO 12,65,Improved,1974,280000
2018-04,4 ROOM,3,QUEEN'S RD,07 TO 09,91,Improved,1974,550000
2018-04,5 ROOM,5,FARRER RD,13 TO 15,123,Standard,1974,875000
2018-04,4 ROOM,53,CHIN SWEE RD,16 TO 18,77,Improved,1974,508000
2018-04,3 ROOM,121,YUAN CHING RD,01 TO 03,61,Improved,1974,190000
2018-04,3 ROOM,121,YUAN CHING RD,01 TO 03,60,Improved,1974,206000
2018-04,3 ROOM,214,BOON LAY PL,07 TO 09,66,Improved,1974,242000
2018-04,3 ROOM,122,YUAN CHING RD,07 TO 09,69,Improved,1974,260000
2018-04,3 ROOM,64,KALLANG BAHRU,04 TO 06,65,Improved,1974,247500
2018-04,3 ROOM,82,WHAMPOA DR,13 TO 15,66,Improved,1974,255000
2018-04,3 ROOM,64,KALLANG BAHRU,07 TO 09,65,Improved,1974,270000
2018-04,3 ROOM,64,KALLANG BAHRU,07 TO 09,65,Improved,1974,273000
2018-04,3 ROOM,73,GEYLANG BAHRU,04 TO 06,59,Improved,1974,275000
2018-04,3 ROOM,64,KALLANG BAHRU,07 TO 09,65,Improved,1974,295000
2018-04,3 ROOM,86,WHAMPOA DR,04 TO 06,66,Improved,1974,305000
2018-04,4 ROOM,99,WHAMPOA DR,13 TO 15,91,Improved,1974,395000
2018-04,4 ROOM,83,WHAMPOA DR,19 TO 21,91,Improved,1974,400000
2018-04,5 ROOM,54,GEYLANG BAHRU,25 TO 27,117,Standard,1974,628000
2018-04,5 ROOM,93,WHAMPOA DR,04 TO 06,151,Adjoined flat,1974,655000
2018-04,3 ROOM,4,HOLLAND CL,01 TO 03,65,Improved,1974,284888
2018-04,3 ROOM,2,HOLLAND AVE,10 TO 12,65,Improved,1974,318000
2018-04,3 ROOM,9,HOLLAND AVE,04 TO 06,65,Improved,1974,360000
2018-04,3 ROOM,2,HOLLAND AVE,01 TO 03,65,Improved,1974,365000
2018-04,4 ROOM,5,MARSILING DR,13 TO 15,90,Improved,1974,275000
2018-04,3 ROOM,16,TELOK BLANGAH CRES,01 TO 03,65,Improved,1975,262888
2018-04,3 ROOM,132,JLN BT MERAH,07 TO 09,59,Improved,1975,268000
2018-04,3 ROOM,20,TELOK BLANGAH CRES,01 TO 03,65,Improved,1975,268000
2018-04,3 ROOM,6,TELOK BLANGAH CRES,07 TO 09,65,Improved,1975,270000
2018-04,3 ROOM,15,TELOK BLANGAH CRES,04 TO 06,65,Improved,1975,320000
2018-04,5 ROOM,26,TELOK BLANGAH CRES,13 TO 15,117,Standard,1975,638000
2018-04,3 ROOM,34,UPP CROSS ST,13 TO 15,65,Improved,1975,383000
2018-04,3 ROOM,98,ALJUNIED CRES,07 TO 09,65,Improved,1975,273000
2018-04,3 ROOM,95,ALJUNIED CRES,04 TO 06,76,Improved,1975,328000
2018-04,3 ROOM,2,HOUGANG AVE 3,10 TO 12,59,Improved,1975,230000
2018-04,3 ROOM,2,HOUGANG AVE 3,07 TO 09,59,Improved,1975,235000
2018-04,3 ROOM,186,BOON LAY AVE,19 TO 21,59,Improved,1975,238000
2018-04,4 ROOM,15,UPP BOON KENG RD,16 TO 18,88,Improved,1975,438000
2018-04,3 ROOM,46,MARINE CRES,04 TO 06,65,Improved,1975,325000
2018-04,3 ROOM,30,MARINE CRES,01 TO 03,76,Improved,1975,400000
2018-04,4 ROOM,35,MARINE CRES,01 TO 03,82,Improved,1975,456500
2018-04,4 ROOM,18,MARINE TER,07 TO 09,88,Improved,1975,525000
2018-04,4 ROOM,54,MARINE TER,10 TO 12,88,Improved,1975,530000
2018-04,5 ROOM,12,MARINE TER,19 TO 21,117,Standard,1975,705000
2018-04,5 ROOM,14,MARINE TER,07 TO 09,121,Standard,1975,838000
2018-04,5 ROOM,27,MARINE CRES,16 TO 18,126,Standard,1975,858000
2018-04,3 ROOM,13,HOLLAND DR,04 TO 06,65,Improved,1975,368000
2018-04,3 ROOM,11,HOLLAND DR,04 TO 06,65,Improved,1975,405000
2018-04,4 ROOM,213,LOR 8 TOA PAYOH,13 TO 15,82,Improved,1975,360000
2018-04,3 ROOM,214,ANG MO KIO AVE 3,01 TO 03,67,New Generation,1976,265000
2018-04,3 ROOM,218,ANG MO KIO AVE 1,13 TO 15,67,New Generation,1976,268000
2018-04,3 ROOM,216,ANG MO KIO AVE 1,07 TO 09,73,New Generation,1976,295000
2018-04,3 ROOM,131,JLN BT MERAH,04 TO 06,65,Improved,1976,300000
2018-04,3 ROOM,28,TELOK BLANGAH RISE,07 TO 09,70,Improved,1976,320000
2018-04,4 ROOM,57,TELOK BLANGAH HTS,01 TO 03,91,New Generation,1976,420000
2018-04,4 ROOM,40,TELOK BLANGAH RISE,10 TO 12,82,Improved,1976,439800
2018-04,5 ROOM,39,TELOK BLANGAH RISE,13 TO 15,119,Standard,1976,612800
2018-04,5 ROOM,39,TELOK BLANGAH RISE,10 TO 12,117,Standard,1976,618000
2018-04,4 ROOM,5,HAIG RD,07 TO 09,92,New Generation,1976,522000
2018-04,5 ROOM,7,HAIG RD,07 TO 09,118,Improved,1976,690000
2018-04,3 ROOM,211,BOON LAY PL,01 TO 03,65,Improved,1976,228000
2018-04,5 ROOM,48,DORSET RD,19 TO 21,117,Standard,1976,650000
2018-04,3 ROOM,67,MARINE DR,10 TO 12,65,Improved,1976,400000
2018-04,3 ROOM,67,MARINE DR,10 TO 12,65,Improved,1976,412500
2018-04,4 ROOM,63,MARINE DR,10 TO 12,87,Improved,1976,547000
2018-04,3 ROOM,1,GHIM MOH RD,04 TO 06,65,Improved,1976,305000
2018-04,3 ROOM,5,GHIM MOH RD,07 TO 09,65,Improved,1976,323000
2018-04,3 ROOM,3,GHIM MOH RD,10 TO 12,65,Improved,1976,330000
2018-04,3 ROOM,5,GHIM MOH RD,07 TO 09,65,Improved,1976,352000
2018-04,5 ROOM,27,DOVER CRES,04 TO 06,123,Standard,1976,630000
2018-04,5 ROOM,27,DOVER CRES,10 TO 12,125,Standard,1976,650000
2018-04,5 ROOM,3,GHIM MOH RD,13 TO 15,141,Adjoined flat,1976,810000
2018-04,3 ROOM,231,LOR 8 TOA PAYOH,07 TO 09,65,Improved,1976,250000
2018-04,4 ROOM,222,LOR 8 TOA PAYOH,04 TO 06,82,Improved,1976,325000
2018-04,5 ROOM,224,LOR 8 TOA PAYOH,16 TO 18,114,Standard,1976,495000
2018-04,3 ROOM,6,MARSILING DR,07 TO 09,65,Improved,1976,220000
2018-05,2 ROOM,28,HOY FATT RD,04 TO 06,47,Standard,1967,235000
2018-05,3 ROOM,28,HOY FATT RD,13 TO 15,60,Standard,1967,285000
2018-05,3 ROOM,23,BALAM RD,01 TO 03,60.3,Standard,1967,200000
2018-05,3 ROOM,21,BALAM RD,04 TO 06,60.3,Standard,1967,232000
2018-05,3 ROOM,65,CIRCUIT RD,04 TO 06,59,Standard,1967,250000
2018-05,3 ROOM,62,CIRCUIT RD,10 TO 12,67,Standard,1967,295000
2018-05,3 ROOM,83,C'WEALTH CL,13 TO 15,60,Standard,1967,283000
2018-05,3 ROOM,83,C'WEALTH CL,10 TO 12,60,Standard,1967,312000
2018-05,2 ROOM,55,LOR 5 TOA PAYOH,04 TO 06,43,Standard,1967,195000
2018-05,3 ROOM,94,LOR 4 TOA PAYOH,01 TO 03,60,Standard,1967,230000
2018-05,3 ROOM,112,LOR 1 TOA PAYOH,10 TO 12,65,Improved,1967,290000
2018-05,2 ROOM,120,LOR 2 TOA PAYOH,04 TO 06,40,Standard,1968,182000
2018-05,2 ROOM,120,LOR 2 TOA PAYOH,01 TO 03,38,Standard,1968,191000
2018-05,3 ROOM,2,UPP ALJUNIED LANE,07 TO 09,57,Standard,1968,240000
2018-05,3 ROOM,26,JLN KLINIK,04 TO 06,60,Standard,1969,300000
2018-05,3 ROOM,69,CIRCUIT RD,01 TO 03,55,Standard,1969,200000
2018-05,3 ROOM,49,CIRCUIT RD,01 TO 03,55,Standard,1969,220000
2018-05,3 ROOM,47,LOR 6 TOA PAYOH,04 TO 06,58,Standard,1969,240000
2018-05,3 ROOM,71,LOR 4 TOA PAYOH,01 TO 03,58,Standard,1969,252000
2018-05,3 ROOM,14,TAMAN HO SWEE,04 TO 06,54,Standard,1970,315000
2018-05,3 ROOM,85,CIRCUIT RD,01 TO 03,60,Improved,1970,210000
2018-05,3 ROOM,34,JLN BAHAGIA,04 TO 06,56,Standard,1970,210000
2018-05,3 ROOM,34,JLN BAHAGIA,07 TO 09,56,Standard,1970,216000
2018-05,3 ROOM,100,C'WEALTH CRES,04 TO 06,59,Standard,1970,288000
2018-05,4 ROOM,160,MEI LING ST,19 TO 21,85,Improved,1970,568000
2018-05,3 ROOM,13,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,226000
2018-05,3 ROOM,18,LOR 7 TOA PAYOH,04 TO 06,67,Improved,1970,250000
2018-05,3 ROOM,100,LOR 1 TOA PAYOH,13 TO 15,68,Improved,1970,306000
2018-05,3 ROOM,100,LOR 1 TOA PAYOH,13 TO 15,68,Improved,1970,310000
2018-05,2 ROOM,2,JLN BT HO SWEE,07 TO 09,34,Standard,1971,205000
2018-05,3 ROOM,34,JLN BT HO SWEE,04 TO 06,59,Standard,1971,370000
2018-05,3 ROOM,38,CIRCUIT RD,07 TO 09,60,Standard,1971,270000
2018-05,3 ROOM,157,LOR 1 TOA PAYOH,04 TO 06,67,Improved,1971,295000
2018-05,3 ROOM,37,CIRCUIT RD,04 TO 06,59,Standard,1972,262000
2018-05,3 ROOM,120,HO CHING RD,07 TO 09,67,Improved,1972,230000
2018-05,3 ROOM,23,BENDEMEER RD,10 TO 12,68,Improved,1972,290000
2018-05,3 ROOM,34,WHAMPOA WEST,04 TO 06,68,Improved,1972,318000
2018-05,3 ROOM,44,JLN BAHAGIA,01 TO 03,185,Terrace,1972,968000
2018-05,4 ROOM,28,BENDEMEER RD,22 TO 24,83,Improved,1972,470000
2018-05,3 ROOM,174,LOR 1 TOA PAYOH,10 TO 12,65,Improved,1972,260000
2018-05,3 ROOM,85B,LOR 4 TOA PAYOH,13 TO 15,68,Improved,1972,300000
2018-05,3 ROOM,85C,LOR 4 TOA PAYOH,04 TO 06,68,Improved,1972,308000
2018-05,3 ROOM,85A,LOR 4 TOA PAYOH,19 TO 21,68,Improved,1972,340000
2018-05,3 ROOM,22,SIN MING RD,04 TO 06,68,Improved,1973,248000
2018-05,2 ROOM,50,HAVELOCK RD,07 TO 09,42,Standard,1973,227000
2018-05,3 ROOM,129,BT MERAH VIEW,19 TO 21,65,Improved,1973,335000
2018-05,4 ROOM,120,BT MERAH VIEW,01 TO 03,88,Improved,1973,383500
2018-05,3 ROOM,77,LOR LIMAU,10 TO 12,59,Improved,1973,235000
2018-05,3 ROOM,76,LOR LIMAU,13 TO 15,65,Improved,1973,308000
2018-05,3 ROOM,23A,QUEEN'S CL,10 TO 12,65,Improved,1973,338000
2018-05,3 ROOM,195,KIM KEAT AVE,04 TO 06,66,Improved,1973,218000
2018-05,3 ROOM,194,KIM KEAT AVE,10 TO 12,66,Improved,1973,252000
2018-05,3 ROOM,73,LOR 4 TOA PAYOH,10 TO 12,62,Standard,1973,283000
2018-05,3 ROOM,206,TOA PAYOH NTH,10 TO 12,59,Improved,1973,288000
2018-05,3 ROOM,4,QUEEN'S RD,10 TO 12,64,Improved,1974,380000
2018-05,3 ROOM,4,SAGO LANE,10 TO 12,67,Improved,1974,387000
2018-05,3 ROOM,98,WHAMPOA DR,10 TO 12,65,Improved,1974,268000
2018-05,3 ROOM,72,GEYLANG BAHRU,07 TO 09,59,Improved,1974,270000
2018-05,3 ROOM,98,WHAMPOA DR,10 TO 12,65,Improved,1974,271888
2018-05,3 ROOM,64,KALLANG BAHRU,04 TO 06,65,Improved,1974,280000
2018-05,3 ROOM,82,WHAMPOA DR,04 TO 06,66,Improved,1974,280000
2018-05,3 ROOM,68,GEYLANG BAHRU,07 TO 09,65,Improved,1974,288000
2018-05,3 ROOM,57,GEYLANG BAHRU,13 TO 15,65,Improved,1974,308000
2018-05,3 ROOM,86,WHAMPOA DR,16 TO 18,66,Improved,1974,310000
2018-05,3 ROOM,11,UPP BOON KENG RD,16 TO 18,65,Improved,1974,375000
2018-05,5 ROOM,54,GEYLANG BAHRU,19 TO 21,117,Standard,1974,618000
2018-05,3 ROOM,4,HOLLAND CL,04 TO 06,65,Improved,1974,355000
2018-05,4 ROOM,168A,QUEENSWAY,04 TO 06,84,Improved,1974,438000
2018-05,4 ROOM,5,MARSILING DR,04 TO 06,90,Improved,1974,250000
2018-05,4 ROOM,5,MARSILING DR,07 TO 09,90,Improved,1974,256000
2018-05,3 ROOM,13,TELOK BLANGAH CRES,04 TO 06,65,Improved,1975,260000
2018-05,3 ROOM,12,TELOK BLANGAH CRES,10 TO 12,59,Improved,1975,340000
2018-05,3 ROOM,2,JLN BT MERAH,13 TO 15,73,Improved,1975,393000
2018-05,3 ROOM,185,BOON LAY AVE,19 TO 21,68,Improved,1975,210000
2018-05,3 ROOM,185,BOON LAY AVE,07 TO 09,59,Improved,1975,213000
2018-05,2 ROOM,16,MARINE TER,01 TO 03,42,Improved,1975,180000
2018-05,3 ROOM,57,MARINE TER,01 TO 03,65,Improved,1975,350000
2018-05,4 ROOM,55,MARINE TER,01 TO 03,88,Improved,1975,470000
2018-05,4 ROOM,20,MARINE TER,04 TO 06,88,Improved,1975,492000
2018-05,5 ROOM,1,MARINE TER,25 TO 27,117,Standard,1975,775000
2018-05,5 ROOM,44,MARINE CRES,10 TO 12,120,Standard,1975,805000
2018-05,3 ROOM,3,DOVER RD,10 TO 12,65,Improved,1975,345000
2018-05,3 ROOM,42,HOLLAND DR,01 TO 03,59,Improved,1975,350000
2018-05,3 ROOM,13,HOLLAND DR,07 TO 09,65,Improved,1975,355000
2018-05,3 ROOM,41,HOLLAND DR,04 TO 06,59,Improved,1975,375000
2018-05,5 ROOM,21,HOLLAND DR,16 TO 18,117,Standard,1975,810000
2018-05,5 ROOM,21,HOLLAND DR,07 TO 09,119,Standard,1975,820000
2018-05,5 ROOM,21,HOLLAND DR,16 TO 18,114,Standard,1975,825000
2018-05,3 ROOM,2,BEDOK STH AVE 1,04 TO 06,65,Improved,1976,285000
2018-05,3 ROOM,4,BEDOK STH AVE 1,04 TO 06,65,Improved,1976,288000
2018-05,3 ROOM,1,BEDOK STH AVE 1,07 TO 09,59,Improved,1976,293000
2018-05,5 ROOM,19,BEDOK STH RD,01 TO 03,117,Standard,1976,620000
2018-05,5 ROOM,21,BEDOK STH RD,13 TO 15,114,Standard,1976,630000
2018-05,2 ROOM,45,TELOK BLANGAH DR,01 TO 03,45,Improved,1976,228000
2018-05,2 ROOM,45,TELOK BLANGAH DR,07 TO 09,45,Improved,1976,228000
2018-05,4 ROOM,56,TELOK BLANGAH HTS,10 TO 12,91,New Generation,1976,475000
2018-05,5 ROOM,48,TELOK BLANGAH DR,13 TO 15,123,Standard,1976,770000
2018-05,3 ROOM,3,HAIG RD,07 TO 09,65,Improved,1976,320000
2018-05,4 ROOM,2,HAIG RD,07 TO 09,92,New Generation,1976,471000
2018-05,3 ROOM,211,BOON LAY PL,10 TO 12,65,Improved,1976,225000
2018-05,3 ROOM,208,BOON LAY PL,07 TO 09,65,Improved,1976,230000
2018-05,3 ROOM,208,BOON LAY PL,07 TO 09,74,Improved,1976,265000
2018-05,4 ROOM,76,MARINE DR,07 TO 09,82,Improved,1976,543000
2018-05,3 ROOM,1,GHIM MOH RD,01 TO 03,76,Improved,1976,303888
2018-05,3 ROOM,4,GHIM MOH RD,07 TO 09,65,Improved,1976,330000
2018-05,3 ROOM,5,GHIM MOH RD,01 TO 03,76,Improved,1976,373000
2018-05,4 ROOM,23,DOVER CRES,10 TO 12,88,Improved,1976,458000
2018-05,3 ROOM,232,LOR 8 TOA PAYOH,07 TO 09,76,Improved,1976,328000
2018-05,4 ROOM,226,LOR 8 TOA PAYOH,01 TO 03,82,Improved,1976,290000
2018-05,4 ROOM,226,LOR 8 TOA PAYOH,10 TO 12,82,Improved,1976,379000
2018-05,3 ROOM,6,MARSILING DR,04 TO 06,65,Improved,1976,225000
2018-05,3 ROOM,15,MARSILING LANE,10 TO 12,76,Improved,1976,252999
2018-05,5 ROOM,11,MARSILING DR,10 TO 12,123,Standard,1976,300000
2018-05,5 ROOM,10,MARSILING DR,07 TO 09,126,Standard,1976,350000
2018-06,3 ROOM,37,TEBAN GDNS RD,01 TO 03,67,Improved,1966,226000
2018-06,2 ROOM,28,HOY FATT RD,10 TO 12,47,Standard,1967,258000
2018-06,3 ROOM,28,HOY FATT RD,07 TO 09,60,Standard,1967,288000
2018-06,3 ROOM,91,C'WEALTH DR,01 TO 03,60,Standard,1967,255000
2018-06,3 ROOM,81,C'WEALTH CL,04 TO 06,60,Standard,1967,266000
2018-06,3 ROOM,86,C'WEALTH CL,04 TO 06,58,Standard,1967,283000
2018-06,2 ROOM,56,LOR 4 TOA PAYOH,04 TO 06,43,Standard,1967,210000
2018-06,3 ROOM,95,LOR 4 TOA PAYOH,01 TO 03,60,Standard,1967,220000
2018-06,3 ROOM,61,LOR 5 TOA PAYOH,07 TO 09,65,Improved,1967,245000
2018-06,3 ROOM,114,LOR 1 TOA PAYOH,10 TO 12,65,Improved,1967,255000
2018-06,3 ROOM,114,LOR 1 TOA PAYOH,07 TO 09,65,Improved,1967,260000
2018-06,3 ROOM,113,LOR 1 TOA PAYOH,07 TO 09,65,Improved,1967,278000
2018-06,3 ROOM,113,LOR 1 TOA PAYOH,07 TO 09,65,Improved,1967,300000
2018-06,2 ROOM,120,LOR 2 TOA PAYOH,04 TO 06,40,Standard,1968,230000
2018-06,3 ROOM,53,LOR 5 TOA PAYOH,16 TO 18,68,Improved,1968,260000
2018-06,3 ROOM,118,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1968,283000
2018-06,3 ROOM,26,JLN KLINIK,07 TO 09,60,Standard,1969,320000
2018-06,3 ROOM,50,CIRCUIT RD,01 TO 03,56,Standard,1969,232769
2018-06,3 ROOM,4,LOR 7 TOA PAYOH,04 TO 06,68,Improved,1969,250000
2018-06,3 ROOM,16,TAMAN HO SWEE,01 TO 03,54,Standard,1970,308800
2018-06,3 ROOM,46,JLN BT HO SWEE,07 TO 09,62,Standard,1970,362000
2018-06,2 ROOM,112,HO CHING RD,01 TO 03,56,Improved,1970,175000
2018-06,3 ROOM,33,JLN BAHAGIA,04 TO 06,56,Standard,1970,230000
2018-06,3 ROOM,166,STIRLING RD,01 TO 03,60,Improved,1970,295000
2018-06,3 ROOM,153,MEI LING ST,10 TO 12,67,Improved,1970,298000
2018-06,4 ROOM,99,C'WEALTH CRES,01 TO 03,118,Adjoined flat,1970,600000
2018-06,3 ROOM,8,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,225000
2018-06,3 ROOM,20,LOR 7 TOA PAYOH,07 TO 09,67,Improved,1970,242000
2018-06,3 ROOM,34,LOR 5 TOA PAYOH,10 TO 12,67,Improved,1970,265000
2018-06,3 ROOM,100,LOR 1 TOA PAYOH,13 TO 15,68,Improved,1970,275000
2018-06,3 ROOM,125,LOR 1 TOA PAYOH,04 TO 06,67,Improved,1970,280000
2018-06,3 ROOM,12,LOR 7 TOA PAYOH,01 TO 03,65,Improved,1970,280000
2018-06,2 ROOM,2,JLN BT HO SWEE,07 TO 09,34,Standard,1971,210000
2018-06,3 ROOM,34,JLN BT HO SWEE,04 TO 06,59,Standard,1971,323000
2018-06,2 ROOM,43,CIRCUIT RD,04 TO 06,42,Standard,1971,178000
2018-06,3 ROOM,45,CIRCUIT RD,07 TO 09,52,Standard,1971,210000
2018-06,3 ROOM,35,CIRCUIT RD,16 TO 18,72,Standard,1971,273000
2018-06,3 ROOM,114,HO CHING RD,04 TO 06,67,Improved,1971,227000
2018-06,3 ROOM,28,JLN BAHAGIA,01 TO 03,53,Standard,1971,220000
2018-06,3 ROOM,168,STIRLING RD,01 TO 03,60,Improved,1971,293000
2018-06,3 ROOM,26,TOA PAYOH EAST,01 TO 03,67,Improved,1971,245000
2018-06,3 ROOM,83,LOR 2 TOA PAYOH,04 TO 06,67,Improved,1971,275000
2018-06,3 ROOM,17,LOR 7 TOA PAYOH,10 TO 12,77,Improved,1971,305000
2018-06,3 ROOM,20,CHAI CHEE RD,04 TO 06,65,Improved,1972,245000
2018-06,3 ROOM,19,CHAI CHEE RD,01 TO 03,75,Improved,1972,270000
2018-06,3 ROOM,93,PAYA LEBAR WAY,07 TO 09,58,Improved,1972,237000
2018-06,3 ROOM,119,HO CHING RD,01 TO 03,67,Improved,1972,224000
2018-06,3 ROOM,28,BENDEMEER RD,10 TO 12,71,Improved,1972,368000
2018-06,3 ROOM,46,JLN BAHAGIA,01 TO 03,93,Terrace,1972,730000
2018-06,3 ROOM,58,JLN MA'MOR,01 TO 03,174,Terrace,1972,950000
2018-06,3 ROOM,85A,LOR 4 TOA PAYOH,16 TO 18,68,Improved,1972,300000
2018-06,3 ROOM,183,TOA PAYOH CTRL,04 TO 06,64,Improved,1972,315000
2018-06,3 ROOM,77,INDUS RD,04 TO 06,63,Improved,1973,348000
2018-06,3 ROOM,41,KIM CHENG ST,04 TO 06,88,Standard,1973,580000
2018-06,5 ROOM,130,BT MERAH VIEW,16 TO 18,130,Adjoined flat,1973,760000
2018-06,2 ROOM,30,BALAM RD,01 TO 03,46,Standard,1973,195000
